Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.558,11749000.0,-90.266
-1.9,13.554,11748000.0,-90.253
-1.8,13.552,11742700.0,-90.265
-1.7,13.551,11742600.0,-90.287
-1.6,13.551,11747700.0,-90.261
-1.5,13.549,11743800.0,-90.293
-1.4,13.551,11741900.0,-90.254
-1.3,13.553,11744800.0,-90.241
-1.2,13.556,11746900.0,-90.234
-1.1,13.549,11740700.0,-90.236
-1.0,13.541,11747200.0,-90.241
-0.9,13.557,11748300.0,-90.284
-0.8,13.552,11746300.0,-90.264
-0.7,13.554,11741900.0,-90.263
-0.6,13.55,11741500.0,-90.271
-0.5,13.543,11742100.0,-90.256
-0.4,13.553,11747000.0,-90.252
-0.3,13.551,11746700.0,-90.249
-0.2,13.553,11743900.0,-90.264
-0.1,13.553,11749600.0,-90.251
0.0,13.556,11751500.0,-90.244
0.1,13.547,11740300.0,-90.256
0.2,13.547,11743500.0,-90.253
0.3,13.551,11745800.0,-90.243
0.4,13.549,11739900.0,-90.284
0.5,13.567,11740100.0,-90.269
0.6,13.56,11751400.0,-90.281
0.7,13.555,11747400.0,-90.325
0.8,13.557,11740700.0,-90.298
0.9,13.55,11752400.0,-90.315
1.0,13.55,11749400.0,-90.278
1.1,13.557,11740700.0,-90.233
1.2,13.559,11746900.0,-90.243
1.3,13.557,11747900.0,-90.251
1.4,13.56,11734500.0,-90.272
1.5,13.553,11738900.0,-90.275
1.6,13.545,11747300.0,-90.31
1.7,13.548,11748500.0,-90.308
1.8,13.544,11742600.0,-90.318
1.9,13.554,11746200.0,-90.267
2.0,13.555,11743900.0,-90.27
2.1,13.553,11737100.0,-90.261
2.2,13.561,11735300.0,-90.241
2.3,13.561,11740100.0,-90.253
2.4,13.555,11743300.0,-90.249
2.5,13.552,11741800.0,-90.242
2.6,13.546,11743600.0,-90.245
2.7,13.549,11741700.0,-90.267
2.8,13.548,11740000.0,-90.261
2.9,13.55,11747400.0,-90.258
3.0,13.552,11746100.0,-90.273
