Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.765,10775000.0,-90.239
-1.9,14.768,10779100.0,-90.26
-1.8,14.756,10780500.0,-90.221
-1.7,14.755,10784900.0,-90.248
-1.6,14.764,10776300.0,-90.224
-1.5,14.765,10781400.0,-90.27
-1.4,14.775,10780200.0,-90.281
-1.3,14.775,10779800.0,-90.265
-1.2,14.766,10779400.0,-90.243
-1.1,14.765,10777100.0,-90.249
-1.0,14.762,10782000.0,-90.242
-0.9,14.759,10776900.0,-90.27
-0.8,14.762,10778400.0,-90.252
-0.7,14.761,10777000.0,-90.249
-0.6,14.761,10783800.0,-90.257
-0.5,14.756,10774400.0,-90.232
-0.4,14.758,10783900.0,-90.263
-0.3,14.757,10780700.0,-90.24
-0.2,14.76,10777900.0,-90.256
-0.1,14.762,10785800.0,-90.281
0.0,14.763,10790200.0,-90.275
0.1,14.762,10785200.0,-90.216
0.2,14.771,10787700.0,-90.216
0.3,14.758,10787700.0,-90.234
0.4,14.763,10782800.0,-90.216
0.5,14.763,10780300.0,-90.235
0.6,14.753,10784600.0,-90.296
0.7,14.764,10777700.0,-90.275
0.8,14.763,10778400.0,-90.26
0.9,14.77,10782900.0,-90.291
1.0,14.765,10784800.0,-90.276
1.1,14.756,10789100.0,-90.246
1.2,14.758,10786400.0,-90.247
1.3,14.767,10786800.0,-90.272
1.4,14.757,10784600.0,-90.233
1.5,14.764,10782300.0,-90.258
1.6,14.763,10778700.0,-90.297
1.7,14.76,10774500.0,-90.252
1.8,14.764,10775000.0,-90.242
1.9,14.765,10779000.0,-90.28
2.0,14.773,10777900.0,-90.247
2.1,14.765,10783400.0,-90.249
2.2,14.764,10781900.0,-90.246
2.3,14.764,10778800.0,-90.265
2.4,14.769,10778700.0,-90.268
2.5,14.766,10778600.0,-90.277
2.6,14.756,10782300.0,-90.255
2.7,14.765,10783700.0,-90.256
2.8,14.766,10784500.0,-90.244
2.9,14.768,10778800.0,-90.261
3.0,14.761,10784100.0,-90.225
