Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.653,9555940.0,-90.2
-1.9,16.652,9557610.0,-90.202
-1.8,16.656,9556700.0,-90.203
-1.7,16.652,9556550.0,-90.206
-1.6,16.65,9557010.0,-90.209
-1.5,16.65,9554190.0,-90.194
-1.4,16.654,9556420.0,-90.201
-1.3,16.65,9557500.0,-90.218
-1.2,16.647,9557910.0,-90.223
-1.1,16.651,9560640.0,-90.196
-1.0,16.66,9556580.0,-90.23
-0.9,16.647,9557160.0,-90.221
-0.8,16.648,9558350.0,-90.202
-0.7,16.649,9559250.0,-90.205
-0.6,16.645,9558320.0,-90.215
-0.5,16.657,9561230.0,-90.204
-0.4,16.653,9556660.0,-90.204
-0.3,16.654,9554650.0,-90.199
-0.2,16.653,9553990.0,-90.212
-0.1,16.649,9561970.0,-90.225
0.0,16.648,9559320.0,-90.209
0.1,16.655,9559070.0,-90.243
0.2,16.66,9559250.0,-90.232
0.3,16.661,9563060.0,-90.224
0.4,16.653,9553030.0,-90.206
0.5,16.649,9558230.0,-90.225
0.6,16.662,9559890.0,-90.201
0.7,16.662,9554970.0,-90.198
0.8,16.662,9551720.0,-90.211
0.9,16.652,9556820.0,-90.21
1.0,16.651,9556170.0,-90.203
1.1,16.665,9554420.0,-90.238
1.2,16.665,9555510.0,-90.222
1.3,16.667,9558880.0,-90.228
1.4,16.648,9557350.0,-90.193
1.5,16.651,9552280.0,-90.207
1.6,16.66,9557060.0,-90.211
1.7,16.659,9555870.0,-90.207
1.8,16.659,9558250.0,-90.185
1.9,16.646,9553590.0,-90.205
2.0,16.647,9558270.0,-90.203
2.1,16.654,9555020.0,-90.183
2.2,16.652,9555890.0,-90.197
2.3,16.65,9552900.0,-90.192
2.4,16.65,9558200.0,-90.215
2.5,16.652,9556060.0,-90.172
2.6,16.646,9557970.0,-90.202
2.7,16.648,9560520.0,-90.216
2.8,16.649,9560640.0,-90.212
2.9,16.646,9558300.0,-90.209
3.0,16.656,9555390.0,-90.232
