Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.391,11062100.0,-90.23
-1.9,14.384,11055000.0,-90.248
-1.8,14.381,11059100.0,-90.253
-1.7,14.381,11061900.0,-90.272
-1.6,14.387,11060900.0,-90.225
-1.5,14.385,11056700.0,-90.277
-1.4,14.386,11065400.0,-90.246
-1.3,14.387,11063500.0,-90.228
-1.2,14.386,11062900.0,-90.243
-1.1,14.381,11062100.0,-90.255
-1.0,14.381,11058500.0,-90.225
-0.9,14.383,11062100.0,-90.26
-0.8,14.381,11058700.0,-90.25
-0.7,14.385,11062800.0,-90.233
-0.6,14.374,11062300.0,-90.237
-0.5,14.382,11066500.0,-90.25
-0.4,14.381,11062500.0,-90.236
-0.3,14.379,11063200.0,-90.234
-0.2,14.377,11059300.0,-90.246
-0.1,14.387,11068000.0,-90.252
0.0,14.377,11066600.0,-90.221
0.1,14.388,11066100.0,-90.241
0.2,14.387,11066700.0,-90.216
0.3,14.38,11066500.0,-90.211
0.4,14.39,11068500.0,-90.28
0.5,14.383,11067400.0,-90.238
0.6,14.386,11065100.0,-90.274
0.7,14.392,11069000.0,-90.284
0.8,14.389,11068800.0,-90.245
0.9,14.386,11056700.0,-90.266
1.0,14.393,11069900.0,-90.264
1.1,14.391,11064400.0,-90.257
1.2,14.389,11063600.0,-90.279
1.3,14.389,11061400.0,-90.26
1.4,14.382,11062800.0,-90.271
1.5,14.383,11067600.0,-90.282
1.6,14.388,11067300.0,-90.264
1.7,14.388,11062700.0,-90.259
1.8,14.389,11058600.0,-90.254
1.9,14.392,11067500.0,-90.268
2.0,14.39,11059700.0,-90.253
2.1,14.39,11066900.0,-90.254
2.2,14.388,11062400.0,-90.233
2.3,14.384,11055600.0,-90.225
2.4,14.381,11063700.0,-90.282
2.5,14.382,11063200.0,-90.224
2.6,14.376,11059600.0,-90.279
2.7,14.376,11065000.0,-90.239
2.8,14.376,11059100.0,-90.242
2.9,14.391,11061200.0,-90.263
3.0,14.384,11064400.0,-90.228
