Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.54,10945000.0,-90.196
-1.9,14.552,10939200.0,-90.185
-1.8,14.55,10947900.0,-90.197
-1.7,14.543,10950700.0,-90.204
-1.6,14.538,10939800.0,-90.19
-1.5,14.533,10935800.0,-90.265
-1.4,14.559,10945800.0,-90.362
-1.3,14.55,10944800.0,-90.335
-1.2,14.532,10936700.0,-90.311
-1.1,14.558,10946700.0,-90.319
-1.0,14.571,10933300.0,-90.222
-0.9,14.544,10929000.0,-90.243
-0.8,14.561,10938700.0,-90.235
-0.7,14.564,10943800.0,-90.211
-0.6,14.541,10930400.0,-90.233
-0.5,14.544,10947300.0,-90.272
-0.4,14.549,10944000.0,-90.247
-0.3,14.531,10941800.0,-90.283
-0.2,14.532,10940700.0,-90.294
-0.1,14.537,10947000.0,-90.246
0.0,14.538,10938700.0,-90.313
0.1,14.549,10940700.0,-90.261
0.2,14.559,10939500.0,-90.243
0.3,14.555,10935500.0,-90.225
0.4,14.556,10942400.0,-90.274
0.5,14.552,10941800.0,-90.222
0.6,14.542,10942900.0,-90.288
0.7,14.539,10941800.0,-90.309
0.8,14.538,10941400.0,-90.295
0.9,14.545,10938600.0,-90.315
1.0,14.548,10958700.0,-90.327
1.1,14.554,10939600.0,-90.224
1.2,14.548,10942700.0,-90.213
1.3,14.547,10943800.0,-90.239
1.4,14.546,10923700.0,-90.274
1.5,14.538,10924600.0,-90.328
1.6,14.556,10951300.0,-90.306
1.7,14.549,10957200.0,-90.327
1.8,14.545,10951900.0,-90.35
1.9,14.563,10944300.0,-90.182
2.0,14.562,10927900.0,-90.219
2.1,14.546,10940500.0,-90.342
2.2,14.553,10936900.0,-90.331
2.3,14.565,10931200.0,-90.329
2.4,14.541,10954700.0,-90.269
2.5,14.535,10949900.0,-90.18
2.6,14.551,10920900.0,-90.308
2.7,14.534,10919600.0,-90.295
2.8,14.529,10920000.0,-90.269
2.9,14.556,10948100.0,-90.356
3.0,14.546,10952700.0,-90.222
