Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.248,10431400.0,-90.255
-1.9,15.246,10435500.0,-90.287
-1.8,15.249,10434900.0,-90.263
-1.7,15.25,10436400.0,-90.278
-1.6,15.253,10439800.0,-90.222
-1.5,15.259,10432400.0,-90.218
-1.4,15.261,10433000.0,-90.263
-1.3,15.261,10435100.0,-90.263
-1.2,15.256,10432600.0,-90.272
-1.1,15.249,10441300.0,-90.234
-1.0,15.262,10433100.0,-90.221
-0.9,15.256,10431300.0,-90.24
-0.8,15.258,10431700.0,-90.245
-0.7,15.259,10431100.0,-90.234
-0.6,15.251,10441600.0,-90.266
-0.5,15.244,10437500.0,-90.215
-0.4,15.252,10434000.0,-90.236
-0.3,15.255,10429800.0,-90.215
-0.2,15.252,10434000.0,-90.237
-0.1,15.257,10436700.0,-90.268
0.0,15.251,10441800.0,-90.238
0.1,15.236,10435900.0,-90.214
0.2,15.235,10438300.0,-90.21
0.3,15.24,10434000.0,-90.203
0.4,15.239,10429800.0,-90.276
0.5,15.253,10440200.0,-90.243
0.6,15.249,10438500.0,-90.207
0.7,15.249,10439700.0,-90.211
0.8,15.256,10439300.0,-90.22
0.9,15.24,10429000.0,-90.254
1.0,15.248,10434800.0,-90.254
1.1,15.259,10439200.0,-90.225
1.2,15.261,10439000.0,-90.223
1.3,15.255,10438800.0,-90.241
1.4,15.256,10433900.0,-90.228
1.5,15.251,10433300.0,-90.24
1.6,15.242,10439700.0,-90.257
1.7,15.242,10440500.0,-90.269
1.8,15.239,10440200.0,-90.26
1.9,15.261,10436100.0,-90.206
2.0,15.25,10435100.0,-90.241
2.1,15.237,10434700.0,-90.261
2.2,15.24,10433600.0,-90.246
2.3,15.24,10433100.0,-90.241
2.4,15.251,10437200.0,-90.243
2.5,15.26,10435300.0,-90.251
2.6,15.245,10432000.0,-90.234
2.7,15.249,10432600.0,-90.228
2.8,15.25,10436200.0,-90.223
2.9,15.249,10435800.0,-90.243
3.0,15.257,10435800.0,-90.227
