Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.626,10886500.0,-90.24
-1.9,14.626,10888100.0,-90.235
-1.8,14.625,10887700.0,-90.245
-1.7,14.624,10887700.0,-90.225
-1.6,14.62,10887500.0,-90.196
-1.5,14.609,10883600.0,-90.237
-1.4,14.628,10887300.0,-90.231
-1.3,14.626,10882000.0,-90.243
-1.2,14.628,10883000.0,-90.234
-1.1,14.618,10883900.0,-90.207
-1.0,14.617,10880000.0,-90.247
-0.9,14.626,10881400.0,-90.218
-0.8,14.627,10880700.0,-90.22
-0.7,14.627,10880800.0,-90.201
-0.6,14.622,10882100.0,-90.223
-0.5,14.618,10878000.0,-90.213
-0.4,14.621,10883000.0,-90.195
-0.3,14.623,10883400.0,-90.187
-0.2,14.623,10883800.0,-90.183
-0.1,14.623,10880900.0,-90.203
0.0,14.626,10881500.0,-90.179
0.1,14.619,10882000.0,-90.185
0.2,14.621,10882400.0,-90.201
0.3,14.622,10883500.0,-90.179
0.4,14.62,10881200.0,-90.198
0.5,14.632,10882300.0,-90.187
0.6,14.628,10884100.0,-90.207
0.7,14.625,10885100.0,-90.2
0.8,14.627,10886800.0,-90.183
0.9,14.622,10884600.0,-90.202
1.0,14.635,10882800.0,-90.17
1.1,14.627,10884100.0,-90.222
1.2,14.627,10884400.0,-90.211
1.3,14.628,10888100.0,-90.203
1.4,14.624,10885400.0,-90.204
1.5,14.624,10884400.0,-90.179
1.6,14.624,10888100.0,-90.225
1.7,14.622,10886700.0,-90.201
1.8,14.623,10886500.0,-90.219
1.9,14.619,10884400.0,-90.218
2.0,14.614,10887400.0,-90.188
2.1,14.623,10885900.0,-90.216
2.2,14.62,10885000.0,-90.207
2.3,14.619,10882800.0,-90.212
2.4,14.617,10883500.0,-90.232
2.5,14.619,10881000.0,-90.22
2.6,14.626,10882000.0,-90.209
2.7,14.62,10882700.0,-90.22
2.8,14.622,10885800.0,-90.209
2.9,14.618,10883400.0,-90.231
3.0,14.622,10881900.0,-90.245
