Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.736,10111500.0,-90.216
-1.9,15.741,10111800.0,-90.223
-1.8,15.742,10113000.0,-90.21
-1.7,15.749,10113500.0,-90.223
-1.6,15.74,10111700.0,-90.187
-1.5,15.738,10111700.0,-90.175
-1.4,15.749,10111600.0,-90.212
-1.3,15.748,10110200.0,-90.198
-1.2,15.743,10110800.0,-90.191
-1.1,15.734,10113300.0,-90.227
-1.0,15.739,10110600.0,-90.176
-0.9,15.741,10111800.0,-90.191
-0.8,15.744,10111500.0,-90.193
-0.7,15.735,10113100.0,-90.198
-0.6,15.731,10114800.0,-90.212
-0.5,15.742,10116000.0,-90.213
-0.4,15.739,10112800.0,-90.234
-0.3,15.731,10111100.0,-90.223
-0.2,15.732,10111300.0,-90.219
-0.1,15.738,10112900.0,-90.23
0.0,15.735,10116300.0,-90.235
0.1,15.727,10113900.0,-90.244
0.2,15.73,10118100.0,-90.242
0.3,15.731,10115500.0,-90.257
0.4,15.742,10115500.0,-90.208
0.5,15.725,10112300.0,-90.228
0.6,15.736,10118200.0,-90.256
0.7,15.736,10119600.0,-90.259
0.8,15.733,10117600.0,-90.246
0.9,15.738,10112800.0,-90.19
1.0,15.726,10112000.0,-90.232
1.1,15.736,10112900.0,-90.242
1.2,15.743,10115000.0,-90.24
1.3,15.738,10113700.0,-90.235
1.4,15.733,10112800.0,-90.206
1.5,15.737,10111400.0,-90.203
1.6,15.742,10114900.0,-90.227
1.7,15.741,10113900.0,-90.197
1.8,15.738,10113200.0,-90.204
1.9,15.737,10106700.0,-90.207
2.0,15.748,10111400.0,-90.216
2.1,15.739,10118700.0,-90.175
2.2,15.734,10119200.0,-90.177
2.3,15.74,10117300.0,-90.184
2.4,15.738,10104900.0,-90.206
2.5,15.746,10111300.0,-90.224
2.6,15.739,10117400.0,-90.168
2.7,15.739,10119400.0,-90.166
2.8,15.739,10118900.0,-90.181
2.9,15.736,10108200.0,-90.174
3.0,15.747,10112500.0,-90.214
