Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.356,9735760.0,-90.196
-1.9,16.352,9736850.0,-90.212
-1.8,16.352,9735350.0,-90.204
-1.7,16.354,9735860.0,-90.189
-1.6,16.337,9734360.0,-90.213
-1.5,16.347,9731400.0,-90.217
-1.4,16.352,9733310.0,-90.192
-1.3,16.355,9736740.0,-90.19
-1.2,16.364,9733570.0,-90.196
-1.1,16.343,9734050.0,-90.199
-1.0,16.338,9729620.0,-90.214
-0.9,16.357,9739790.0,-90.207
-0.8,16.36,9743830.0,-90.209
-0.7,16.355,9739910.0,-90.228
-0.6,16.352,9735900.0,-90.188
-0.5,16.334,9730260.0,-90.184
-0.4,16.354,9738710.0,-90.229
-0.3,16.351,9740410.0,-90.246
-0.2,16.348,9738530.0,-90.234
-0.1,16.349,9740780.0,-90.183
0.0,16.337,9736410.0,-90.166
0.1,16.345,9734860.0,-90.248
0.2,16.348,9733210.0,-90.235
0.3,16.345,9730160.0,-90.222
0.4,16.355,9740520.0,-90.24
0.5,16.341,9745230.0,-90.209
0.6,16.347,9730000.0,-90.191
0.7,16.344,9732870.0,-90.182
0.8,16.339,9739400.0,-90.189
0.9,16.349,9731340.0,-90.22
1.0,16.334,9733370.0,-90.251
1.1,16.343,9745490.0,-90.212
1.2,16.341,9744650.0,-90.215
1.3,16.343,9739720.0,-90.239
1.4,16.352,9740620.0,-90.191
1.5,16.334,9733380.0,-90.188
1.6,16.348,9732780.0,-90.265
1.7,16.35,9728470.0,-90.228
1.8,16.352,9729270.0,-90.189
1.9,16.349,9730610.0,-90.264
2.0,16.334,9735000.0,-90.24
2.1,16.352,9738480.0,-90.182
2.2,16.353,9741130.0,-90.185
2.3,16.352,9742550.0,-90.209
2.4,16.343,9733990.0,-90.184
2.5,16.336,9735630.0,-90.213
2.6,16.352,9733100.0,-90.244
2.7,16.354,9730630.0,-90.229
2.8,16.354,9733770.0,-90.205
2.9,16.343,9733080.0,-90.219
3.0,16.335,9734440.0,-90.18
