Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.881,10018600.0,-90.195
-1.9,15.885,10016000.0,-90.226
-1.8,15.882,10019100.0,-90.235
-1.7,15.883,10018400.0,-90.249
-1.6,15.877,10029900.0,-90.213
-1.5,15.88,10025500.0,-90.201
-1.4,15.882,10019700.0,-90.237
-1.3,15.885,10016900.0,-90.248
-1.2,15.887,10018300.0,-90.24
-1.1,15.869,10030600.0,-90.224
-1.0,15.87,10023600.0,-90.178
-0.9,15.881,10020200.0,-90.226
-0.8,15.881,10021800.0,-90.241
-0.7,15.878,10026300.0,-90.235
-0.6,15.876,10026300.0,-90.225
-0.5,15.882,10023200.0,-90.217
-0.4,15.877,10025300.0,-90.239
-0.3,15.873,10026500.0,-90.25
-0.2,15.873,10030100.0,-90.24
-0.1,15.888,10022300.0,-90.206
0.0,15.889,10020300.0,-90.247
0.1,15.87,10026600.0,-90.229
0.2,15.879,10023300.0,-90.235
0.3,15.882,10023100.0,-90.234
0.4,15.888,10017400.0,-90.221
0.5,15.885,10018700.0,-90.254
0.6,15.889,10023200.0,-90.216
0.7,15.889,10019800.0,-90.219
0.8,15.885,10019500.0,-90.233
0.9,15.89,10022600.0,-90.218
1.0,15.88,10024800.0,-90.241
1.1,15.887,10018300.0,-90.255
1.2,15.885,10018400.0,-90.251
1.3,15.887,10020500.0,-90.232
1.4,15.879,10022100.0,-90.232
1.5,15.871,10026900.0,-90.196
1.6,15.884,10024900.0,-90.19
1.7,15.882,10023100.0,-90.201
1.8,15.885,10022400.0,-90.184
1.9,15.877,10019000.0,-90.225
2.0,15.873,10024300.0,-90.195
2.1,15.884,10027200.0,-90.2
2.2,15.891,10023800.0,-90.198
2.3,15.887,10025900.0,-90.212
2.4,15.87,10021800.0,-90.214
2.5,15.878,10023100.0,-90.202
2.6,15.889,10023000.0,-90.212
2.7,15.887,10024100.0,-90.22
2.8,15.887,10025000.0,-90.226
2.9,15.871,10022800.0,-90.208
3.0,15.883,10020900.0,-90.203
