Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.253,11149000.0,-90.257
-1.9,14.255,11152200.0,-90.321
-1.8,14.272,11161000.0,-90.284
-1.7,14.269,11164300.0,-90.261
-1.6,14.268,11150000.0,-90.227
-1.5,14.28,11158100.0,-90.309
-1.4,14.258,11153100.0,-90.213
-1.3,14.26,11160600.0,-90.233
-1.2,14.268,11158700.0,-90.261
-1.1,14.27,11161000.0,-90.237
-1.0,14.261,11147600.0,-90.181
-0.9,14.268,11156800.0,-90.251
-0.8,14.272,11159900.0,-90.239
-0.7,14.273,11159600.0,-90.246
-0.6,14.249,11160200.0,-90.257
-0.5,14.269,11158900.0,-90.304
-0.4,14.252,11160400.0,-90.271
-0.3,14.257,11166700.0,-90.264
-0.2,14.279,11166800.0,-90.242
-0.1,14.258,11155000.0,-90.268
0.0,14.263,11153100.0,-90.273
0.1,14.264,11150500.0,-90.228
0.2,14.251,11143600.0,-90.274
0.3,14.257,11144100.0,-90.315
0.4,14.266,11166500.0,-90.259
0.5,14.25,11156900.0,-90.25
0.6,14.266,11155800.0,-90.311
0.7,14.257,11164700.0,-90.341
0.8,14.264,11168700.0,-90.298
0.9,14.274,11148000.0,-90.268
1.0,14.276,11154500.0,-90.297
1.1,14.274,11155200.0,-90.2
1.2,14.268,11148300.0,-90.215
1.3,14.265,11146800.0,-90.272
1.4,14.277,11168100.0,-90.293
1.5,14.259,11156400.0,-90.224
1.6,14.271,11166300.0,-90.319
1.7,14.276,11165000.0,-90.272
1.8,14.279,11164500.0,-90.226
1.9,14.253,11149400.0,-90.278
2.0,14.271,11162200.0,-90.299
2.1,14.271,11149600.0,-90.301
2.2,14.263,11156900.0,-90.27
2.3,14.254,11156000.0,-90.241
2.4,14.275,11156100.0,-90.245
2.5,14.27,11147100.0,-90.266
2.6,14.27,11156800.0,-90.272
2.7,14.278,11151400.0,-90.282
2.8,14.278,11157900.0,-90.237
2.9,14.249,11148800.0,-90.287
3.0,14.272,11153000.0,-90.26
