Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.249,9788920.0,-90.05
-1.9,16.256,9793140.0,-90.051
-1.8,16.254,9789800.0,-90.069
-1.7,16.256,9791110.0,-90.043
-1.6,16.258,9794880.0,-90.04
-1.5,16.248,9796940.0,-90.034
-1.4,16.26,9787270.0,-90.039
-1.3,16.261,9785640.0,-90.019
-1.2,16.26,9788480.0,-90.006
-1.1,16.252,9796630.0,-90.044
-1.0,16.252,9796740.0,-90.032
-0.9,16.258,9790410.0,-90.006
-0.8,16.259,9790310.0,-90.0
-0.7,16.257,9792470.0,-90.003
-0.6,16.256,9792010.0,-90.031
-0.5,16.244,9791350.0,-90.059
-0.4,16.255,9799450.0,-90.011
-0.3,16.255,9799540.0,-90.003
-0.2,16.255,9803090.0,-89.999
-0.1,16.255,9790830.0,-90.012
0.0,16.245,9790480.0,-90.029
0.1,16.254,9798590.0,-90.032
0.2,16.253,9797760.0,-90.064
0.3,16.249,9794770.0,-90.07
0.4,16.254,9802010.0,-90.013
0.5,16.242,9795860.0,-89.985
0.6,16.247,9791300.0,-90.063
0.7,16.248,9789110.0,-90.045
0.8,16.248,9790290.0,-90.02
0.9,16.25,9793840.0,-90.065
1.0,16.242,9798000.0,-90.041
1.1,16.25,9794990.0,-90.018
1.2,16.249,9795850.0,-90.026
1.3,16.253,9798450.0,-90.031
1.4,16.253,9790340.0,-90.022
1.5,16.244,9791170.0,-90.036
1.6,16.249,9796990.0,-90.063
1.7,16.249,9792670.0,-90.05
1.8,16.251,9787390.0,-90.057
1.9,16.248,9798210.0,-90.07
2.0,16.24,9794300.0,-90.063
2.1,16.255,9791910.0,-90.0
2.2,16.258,9793170.0,-90.01
2.3,16.254,9792440.0,-90.006
2.4,16.25,9787480.0,-90.031
2.5,16.243,9790840.0,-90.02
2.6,16.254,9794120.0,-90.036
2.7,16.25,9797350.0,-90.053
2.8,16.256,9796460.0,-90.046
2.9,16.254,9796160.0,-90.026
3.0,16.245,9793170.0,-90.041
