Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.918,10665900.0,-90.209
-1.9,14.919,10656900.0,-90.217
-1.8,14.922,10669100.0,-90.2
-1.7,14.926,10669900.0,-90.238
-1.6,14.918,10665300.0,-90.226
-1.5,14.924,10664000.0,-90.254
-1.4,14.943,10662200.0,-90.264
-1.3,14.941,10660100.0,-90.233
-1.2,14.925,10662300.0,-90.216
-1.1,14.939,10660300.0,-90.242
-1.0,14.925,10663600.0,-90.217
-0.9,14.918,10669400.0,-90.225
-0.8,14.913,10661600.0,-90.248
-0.7,14.917,10661100.0,-90.233
-0.6,14.921,10661400.0,-90.208
-0.5,14.927,10651600.0,-90.22
-0.4,14.932,10662900.0,-90.238
-0.3,14.93,10656700.0,-90.256
-0.2,14.923,10656400.0,-90.242
-0.1,14.927,10660000.0,-90.266
0.0,14.934,10668000.0,-90.273
0.1,14.928,10672300.0,-90.225
0.2,14.927,10674900.0,-90.255
0.3,14.919,10667600.0,-90.267
0.4,14.924,10672500.0,-90.239
0.5,14.908,10671600.0,-90.23
0.6,14.925,10664800.0,-90.179
0.7,14.929,10668700.0,-90.183
0.8,14.924,10670700.0,-90.222
0.9,14.921,10666000.0,-90.201
1.0,14.931,10666500.0,-90.25
1.1,14.917,10658900.0,-90.252
1.2,14.919,10665200.0,-90.25
1.3,14.931,10668100.0,-90.214
1.4,14.918,10660100.0,-90.235
1.5,14.914,10668900.0,-90.262
1.6,14.928,10665500.0,-90.244
1.7,14.923,10663100.0,-90.234
1.8,14.922,10662300.0,-90.278
1.9,14.934,10666700.0,-90.223
2.0,14.934,10671100.0,-90.221
2.1,14.921,10655500.0,-90.243
2.2,14.922,10659400.0,-90.205
2.3,14.933,10664100.0,-90.231
2.4,14.923,10660200.0,-90.194
2.5,14.93,10656700.0,-90.209
2.6,14.941,10658800.0,-90.293
2.7,14.928,10651900.0,-90.26
2.8,14.921,10657100.0,-90.205
2.9,14.938,10655300.0,-90.255
3.0,14.927,10661400.0,-90.248
