Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.52,10964500.0,-90.23
-1.9,14.52,10961000.0,-90.209
-1.8,14.526,10954800.0,-90.217
-1.7,14.521,10955600.0,-90.226
-1.6,14.52,10961700.0,-90.256
-1.5,14.526,10959600.0,-90.232
-1.4,14.521,10956800.0,-90.248
-1.3,14.521,10958900.0,-90.246
-1.2,14.524,10960000.0,-90.224
-1.1,14.518,10955200.0,-90.227
-1.0,14.524,10956600.0,-90.257
-0.9,14.521,10954000.0,-90.235
-0.8,14.524,10956900.0,-90.228
-0.7,14.528,10954700.0,-90.24
-0.6,14.518,10958300.0,-90.219
-0.5,14.52,10955500.0,-90.195
-0.4,14.521,10960100.0,-90.214
-0.3,14.528,10957100.0,-90.215
-0.2,14.527,10953300.0,-90.22
-0.1,14.524,10958500.0,-90.222
0.0,14.523,10954600.0,-90.218
0.1,14.521,10954100.0,-90.212
0.2,14.523,10957300.0,-90.219
0.3,14.53,10957800.0,-90.22
0.4,14.521,10962000.0,-90.216
0.5,14.526,10961100.0,-90.207
0.6,14.522,10963200.0,-90.225
0.7,14.519,10964900.0,-90.197
0.8,14.526,10963100.0,-90.189
0.9,14.524,10956400.0,-90.2
1.0,14.525,10959800.0,-90.243
1.1,14.521,10961500.0,-90.215
1.2,14.521,10960200.0,-90.209
1.3,14.526,10958900.0,-90.218
1.4,14.517,10960100.0,-90.246
1.5,14.52,10960800.0,-90.231
1.6,14.523,10957500.0,-90.227
1.7,14.52,10957700.0,-90.228
1.8,14.523,10958700.0,-90.274
1.9,14.529,10967100.0,-90.218
2.0,14.522,10956600.0,-90.223
2.1,14.521,10957300.0,-90.258
2.2,14.519,10956200.0,-90.25
2.3,14.52,10962200.0,-90.239
2.4,14.532,10959700.0,-90.226
2.5,14.521,10957400.0,-90.236
2.6,14.526,10961900.0,-90.235
2.7,14.523,10961200.0,-90.207
2.8,14.523,10959600.0,-90.212
2.9,14.521,10951500.0,-90.224
3.0,14.524,10957600.0,-90.237
