Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,12.31,12920200.0,-90.354
-1.9,12.31,12922800.0,-90.362
-1.8,12.306,12925800.0,-90.341
-1.7,12.306,12925100.0,-90.337
-1.6,12.303,12929000.0,-90.32
-1.5,12.31,12925200.0,-90.345
-1.4,12.305,12927000.0,-90.351
-1.3,12.306,12927000.0,-90.337
-1.2,12.305,12927200.0,-90.317
-1.1,12.303,12934000.0,-90.34
-1.0,12.3,12933800.0,-90.334
-0.9,12.307,12928300.0,-90.325
-0.8,12.303,12931700.0,-90.318
-0.7,12.299,12933900.0,-90.33
-0.6,12.305,12934100.0,-90.331
-0.5,12.303,12934500.0,-90.328
-0.4,12.3,12928700.0,-90.317
-0.3,12.296,12935500.0,-90.319
-0.2,12.301,12940600.0,-90.353
-0.1,12.303,12930100.0,-90.313
0.0,12.305,12927300.0,-90.356
0.1,12.31,12932900.0,-90.362
0.2,12.306,12929900.0,-90.358
0.3,12.304,12928600.0,-90.336
0.4,12.307,12925100.0,-90.355
0.5,12.309,12928100.0,-90.343
0.6,12.31,12932900.0,-90.365
0.7,12.311,12926800.0,-90.35
0.8,12.308,12929100.0,-90.361
0.9,12.308,12931500.0,-90.359
1.0,12.31,12922900.0,-90.341
1.1,12.304,12931200.0,-90.357
1.2,12.307,12928400.0,-90.359
1.3,12.313,12925800.0,-90.341
1.4,12.311,12928300.0,-90.365
1.5,12.31,12933000.0,-90.347
1.6,12.308,12927600.0,-90.342
1.7,12.306,12924400.0,-90.327
1.8,12.305,12928500.0,-90.342
1.9,12.312,12923700.0,-90.35
2.0,12.313,12921500.0,-90.349
2.1,12.301,12927700.0,-90.356
2.2,12.309,12925700.0,-90.349
2.3,12.309,12929100.0,-90.347
2.4,12.309,12927800.0,-90.344
2.5,12.309,12928600.0,-90.359
2.6,12.305,12929300.0,-90.336
2.7,12.305,12930000.0,-90.331
2.8,12.31,12922500.0,-90.324
2.9,12.303,12924000.0,-90.323
3.0,12.306,12925800.0,-90.33
