Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.547,10237600.0,-90.219
-1.9,15.554,10235300.0,-90.212
-1.8,15.556,10234700.0,-90.192
-1.7,15.548,10234100.0,-90.195
-1.6,15.539,10237000.0,-90.23
-1.5,15.54,10234800.0,-90.217
-1.4,15.54,10238400.0,-90.208
-1.3,15.534,10237300.0,-90.229
-1.2,15.531,10234100.0,-90.215
-1.1,15.546,10236000.0,-90.213
-1.0,15.546,10240300.0,-90.218
-0.9,15.535,10242400.0,-90.214
-0.8,15.54,10242800.0,-90.196
-0.7,15.542,10239400.0,-90.205
-0.6,15.558,10235600.0,-90.242
-0.5,15.542,10239700.0,-90.233
-0.4,15.547,10232800.0,-90.216
-0.3,15.547,10234000.0,-90.23
-0.2,15.555,10233200.0,-90.261
-0.1,15.547,10240100.0,-90.192
0.0,15.544,10233100.0,-90.184
0.1,15.563,10242100.0,-90.234
0.2,15.559,10239800.0,-90.213
0.3,15.559,10239900.0,-90.198
0.4,15.543,10233800.0,-90.241
0.5,15.542,10242700.0,-90.234
0.6,15.549,10230400.0,-90.212
0.7,15.543,10230100.0,-90.229
0.8,15.546,10229700.0,-90.227
0.9,15.545,10244200.0,-90.205
1.0,15.549,10234200.0,-90.187
1.1,15.545,10241600.0,-90.213
1.2,15.546,10240000.0,-90.199
1.3,15.546,10237400.0,-90.186
1.4,15.557,10233800.0,-90.217
1.5,15.552,10240800.0,-90.236
1.6,15.539,10238400.0,-90.204
1.7,15.543,10233000.0,-90.219
1.8,15.538,10238600.0,-90.207
1.9,15.552,10234100.0,-90.207
2.0,15.54,10237600.0,-90.179
2.1,15.553,10236500.0,-90.202
2.2,15.55,10235700.0,-90.208
2.3,15.553,10235900.0,-90.219
2.4,15.545,10242300.0,-90.204
2.5,15.547,10234700.0,-90.218
2.6,15.553,10235900.0,-90.223
2.7,15.55,10239300.0,-90.209
2.8,15.545,10242000.0,-90.218
2.9,15.546,10238100.0,-90.194
3.0,15.556,10238500.0,-90.186
