Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.816,10769200.0,-90.245
-1.9,14.8,10770600.0,-90.269
-1.8,14.811,10744800.0,-90.353
-1.7,14.804,10735600.0,-90.275
-1.6,14.805,10733200.0,-90.305
-1.5,14.824,10742300.0,-90.26
-1.4,14.818,10759200.0,-90.323
-1.3,14.825,10740000.0,-90.3
-1.2,14.809,10750500.0,-90.236
-1.1,14.819,10750000.0,-90.247
-1.0,14.805,10759900.0,-90.302
-0.9,14.794,10745600.0,-90.236
-0.8,14.812,10755100.0,-90.279
-0.7,14.816,10752900.0,-90.301
-0.6,14.817,10760000.0,-90.324
-0.5,14.805,10760000.0,-90.322
-0.4,14.776,10766300.0,-90.201
-0.3,14.791,10761500.0,-90.319
-0.2,14.81,10745700.0,-90.338
-0.1,14.796,10753100.0,-90.372
0.0,14.821,10754400.0,-90.3
0.1,14.801,10770800.0,-90.259
0.2,14.802,10757300.0,-90.367
0.3,14.802,10745700.0,-90.312
0.4,14.807,10747400.0,-90.325
0.5,14.833,10751600.0,-90.244
0.6,14.801,10758800.0,-90.298
0.7,14.81,10748300.0,-90.319
0.8,14.821,10748300.0,-90.259
0.9,14.812,10748300.0,-90.236
1.0,14.807,10767800.0,-90.262
1.1,14.787,10749200.0,-90.238
1.2,14.802,10764100.0,-90.258
1.3,14.814,10747300.0,-90.352
1.4,14.794,10762700.0,-90.33
1.5,14.805,10757900.0,-90.313
1.6,14.788,10760300.0,-90.222
1.7,14.781,10761200.0,-90.35
1.8,14.802,10736000.0,-90.335
1.9,14.78,10744600.0,-90.341
2.0,14.813,10747300.0,-90.239
2.1,14.81,10754200.0,-90.283
2.2,14.782,10746300.0,-90.281
2.3,14.793,10741700.0,-90.238
2.4,14.799,10744400.0,-90.235
2.5,14.812,10764100.0,-90.215
2.6,14.802,10747700.0,-90.209
2.7,14.8,10764100.0,-90.238
2.8,14.807,10755200.0,-90.306
2.9,14.817,10758000.0,-90.3
3.0,14.824,10761200.0,-90.303
