Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.4,10329700.0,-90.274
-1.9,15.399,10331200.0,-90.253
-1.8,15.398,10329000.0,-90.265
-1.7,15.406,10327900.0,-90.262
-1.6,15.401,10331600.0,-90.255
-1.5,15.41,10335900.0,-90.238
-1.4,15.412,10328400.0,-90.204
-1.3,15.407,10333500.0,-90.235
-1.2,15.406,10337700.0,-90.254
-1.1,15.402,10331000.0,-90.192
-1.0,15.399,10330000.0,-90.223
-0.9,15.403,10325900.0,-90.256
-0.8,15.405,10326600.0,-90.226
-0.7,15.408,10332100.0,-90.214
-0.6,15.411,10330100.0,-90.245
-0.5,15.409,10338800.0,-90.224
-0.4,15.409,10336200.0,-90.236
-0.3,15.412,10335000.0,-90.256
-0.2,15.412,10333200.0,-90.242
-0.1,15.415,10335600.0,-90.255
0.0,15.403,10333200.0,-90.228
0.1,15.397,10336400.0,-90.22
0.2,15.396,10334900.0,-90.254
0.3,15.401,10333900.0,-90.255
0.4,15.399,10330500.0,-90.241
0.5,15.404,10328600.0,-90.251
0.6,15.408,10334500.0,-90.269
0.7,15.405,10330500.0,-90.287
0.8,15.399,10325600.0,-90.258
0.9,15.405,10330600.0,-90.263
1.0,15.405,10334700.0,-90.282
1.1,15.396,10337100.0,-90.238
1.2,15.403,10334300.0,-90.269
1.3,15.405,10331700.0,-90.288
1.4,15.395,10336000.0,-90.274
1.5,15.407,10331500.0,-90.251
1.6,15.405,10327500.0,-90.231
1.7,15.399,10330800.0,-90.235
1.8,15.398,10333600.0,-90.245
1.9,15.406,10332500.0,-90.239
2.0,15.4,10329800.0,-90.242
2.1,15.403,10327000.0,-90.246
2.2,15.402,10327300.0,-90.23
2.3,15.405,10330900.0,-90.229
2.4,15.406,10328400.0,-90.233
2.5,15.408,10333800.0,-90.259
2.6,15.404,10332000.0,-90.244
2.7,15.407,10330400.0,-90.235
2.8,15.407,10328600.0,-90.249
2.9,15.411,10329400.0,-90.243
3.0,15.403,10334000.0,-90.221
