Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.634,9574180.0,-90.196
-1.9,16.628,9569940.0,-90.227
-1.8,16.624,9570440.0,-90.239
-1.7,16.622,9570460.0,-90.234
-1.6,16.622,9578250.0,-90.174
-1.5,16.63,9574480.0,-90.192
-1.4,16.619,9578900.0,-90.22
-1.3,16.629,9579360.0,-90.196
-1.2,16.633,9574430.0,-90.162
-1.1,16.619,9569310.0,-90.24
-1.0,16.628,9576590.0,-90.208
-0.9,16.619,9569750.0,-90.19
-0.8,16.627,9569340.0,-90.226
-0.7,16.632,9573170.0,-90.222
-0.6,16.622,9578750.0,-90.185
-0.5,16.621,9569150.0,-90.19
-0.4,16.615,9581530.0,-90.226
-0.3,16.615,9581250.0,-90.204
-0.2,16.617,9579210.0,-90.172
-0.1,16.634,9571620.0,-90.214
0.0,16.628,9584610.0,-90.203
0.1,16.628,9573900.0,-90.212
0.2,16.635,9575610.0,-90.219
0.3,16.636,9577460.0,-90.219
0.4,16.619,9575220.0,-90.19
0.5,16.627,9570930.0,-90.22
0.6,16.62,9574840.0,-90.207
0.7,16.613,9571470.0,-90.207
0.8,16.615,9574870.0,-90.23
0.9,16.635,9580040.0,-90.198
1.0,16.618,9577910.0,-90.195
1.1,16.637,9578290.0,-90.215
1.2,16.64,9577020.0,-90.192
1.3,16.632,9570330.0,-90.21
1.4,16.613,9579220.0,-90.24
1.5,16.635,9578980.0,-90.198
1.6,16.626,9575780.0,-90.227
1.7,16.621,9576030.0,-90.237
1.8,16.621,9578270.0,-90.229
1.9,16.627,9567630.0,-90.209
2.0,16.618,9575490.0,-90.215
2.1,16.623,9575620.0,-90.159
2.2,16.62,9572240.0,-90.178
2.3,16.616,9569100.0,-90.212
2.4,16.622,9579720.0,-90.239
2.5,16.614,9576370.0,-90.182
2.6,16.614,9574440.0,-90.244
2.7,16.623,9580050.0,-90.251
2.8,16.618,9575840.0,-90.231
2.9,16.619,9570230.0,-90.175
3.0,16.628,9569920.0,-90.239
