Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.291,11979000.0,-90.281
-1.9,13.29,11976200.0,-90.291
-1.8,13.29,11974400.0,-90.292
-1.7,13.284,11972900.0,-90.281
-1.6,13.287,11978700.0,-90.309
-1.5,13.286,11981400.0,-90.292
-1.4,13.291,11979900.0,-90.266
-1.3,13.287,11979100.0,-90.266
-1.2,13.288,11980900.0,-90.259
-1.1,13.287,11974500.0,-90.283
-1.0,13.286,11980600.0,-90.281
-0.9,13.286,11982400.0,-90.276
-0.8,13.287,11981900.0,-90.293
-0.7,13.287,11982300.0,-90.272
-0.6,13.287,11976700.0,-90.262
-0.5,13.284,11977700.0,-90.275
-0.4,13.285,11981100.0,-90.307
-0.3,13.286,11976000.0,-90.296
-0.2,13.283,11975000.0,-90.309
-0.1,13.281,11984200.0,-90.275
0.0,13.287,11978000.0,-90.281
0.1,13.287,11976500.0,-90.271
0.2,13.283,11979700.0,-90.285
0.3,13.285,11977400.0,-90.263
0.4,13.28,11983500.0,-90.282
0.5,13.283,11986700.0,-90.276
0.6,13.284,11980100.0,-90.28
0.7,13.285,11980400.0,-90.283
0.8,13.286,11978900.0,-90.302
0.9,13.28,11983600.0,-90.3
1.0,13.282,11984300.0,-90.29
1.1,13.286,11980100.0,-90.295
1.2,13.284,11984400.0,-90.296
1.3,13.281,11980900.0,-90.287
1.4,13.284,11982100.0,-90.307
1.5,13.283,11982600.0,-90.326
1.6,13.286,11981400.0,-90.293
1.7,13.287,11982200.0,-90.289
1.8,13.284,11984300.0,-90.289
1.9,13.287,11979400.0,-90.291
2.0,13.29,11982900.0,-90.303
2.1,13.287,11977600.0,-90.326
2.2,13.287,11974600.0,-90.291
2.3,13.291,11977700.0,-90.278
2.4,13.29,11976200.0,-90.25
2.5,13.291,11976700.0,-90.285
2.6,13.29,11981100.0,-90.304
2.7,13.288,11978400.0,-90.295
2.8,13.286,11976100.0,-90.301
2.9,13.284,11981200.0,-90.308
3.0,13.288,11978600.0,-90.285
