Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.132,12113300.0,-90.306
-1.9,13.124,12114200.0,-90.295
-1.8,13.129,12113900.0,-90.292
-1.7,13.137,12112900.0,-90.271
-1.6,13.134,12110600.0,-90.29
-1.5,13.133,12112400.0,-90.292
-1.4,13.129,12117300.0,-90.276
-1.3,13.132,12119800.0,-90.293
-1.2,13.132,12116100.0,-90.305
-1.1,13.133,12113600.0,-90.276
-1.0,13.137,12115400.0,-90.282
-0.9,13.136,12117500.0,-90.295
-0.8,13.135,12117500.0,-90.3
-0.7,13.137,12117300.0,-90.315
-0.6,13.136,12118600.0,-90.286
-0.5,13.14,12117500.0,-90.271
-0.4,13.133,12118400.0,-90.296
-0.3,13.14,12118200.0,-90.311
-0.2,13.14,12116300.0,-90.289
-0.1,13.136,12122500.0,-90.303
0.0,13.138,12122400.0,-90.281
0.1,13.136,12116800.0,-90.29
0.2,13.137,12123300.0,-90.292
0.3,13.138,12119400.0,-90.289
0.4,13.136,12115800.0,-90.311
0.5,13.134,12118300.0,-90.304
0.6,13.133,12125100.0,-90.29
0.7,13.133,12121000.0,-90.3
0.8,13.131,12120000.0,-90.302
0.9,13.133,12116800.0,-90.296
1.0,13.134,12114500.0,-90.32
1.1,13.132,12120900.0,-90.318
1.2,13.133,12118000.0,-90.319
1.3,13.134,12115800.0,-90.323
1.4,13.132,12116300.0,-90.287
1.5,13.133,12116400.0,-90.291
1.6,13.133,12110300.0,-90.32
1.7,13.134,12113000.0,-90.3
1.8,13.134,12110900.0,-90.317
1.9,13.133,12118200.0,-90.296
2.0,13.138,12116400.0,-90.303
2.1,13.134,12111800.0,-90.283
2.2,13.135,12109300.0,-90.272
2.3,13.136,12111700.0,-90.273
2.4,13.133,12114700.0,-90.31
2.5,13.131,12113400.0,-90.293
2.6,13.13,12117600.0,-90.271
2.7,13.133,12115500.0,-90.275
2.8,13.13,12118700.0,-90.279
2.9,13.131,12115000.0,-90.274
3.0,13.13,12120000.0,-90.276
