Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.131,9869590.0,-90.232
-1.9,16.134,9871160.0,-90.24
-1.8,16.136,9870600.0,-90.23
-1.7,16.135,9871940.0,-90.227
-1.6,16.122,9863120.0,-90.226
-1.5,16.127,9866180.0,-90.208
-1.4,16.136,9868130.0,-90.221
-1.3,16.139,9865700.0,-90.216
-1.2,16.139,9863660.0,-90.206
-1.1,16.128,9871160.0,-90.233
-1.0,16.129,9867110.0,-90.211
-0.9,16.14,9863880.0,-90.225
-0.8,16.14,9867400.0,-90.235
-0.7,16.139,9868590.0,-90.26
-0.6,16.121,9874730.0,-90.202
-0.5,16.127,9872930.0,-90.203
-0.4,16.136,9871410.0,-90.23
-0.3,16.136,9873370.0,-90.227
-0.2,16.131,9874110.0,-90.209
-0.1,16.12,9866610.0,-90.212
0.0,16.126,9870480.0,-90.213
0.1,16.124,9872880.0,-90.202
0.2,16.124,9871350.0,-90.206
0.3,16.126,9868620.0,-90.194
0.4,16.123,9869900.0,-90.256
0.5,16.133,9875970.0,-90.24
0.6,16.123,9866960.0,-90.233
0.7,16.123,9868420.0,-90.249
0.8,16.12,9869180.0,-90.266
0.9,16.129,9875470.0,-90.218
1.0,16.135,9866350.0,-90.217
1.1,16.121,9870850.0,-90.259
1.2,16.119,9873290.0,-90.239
1.3,16.116,9873470.0,-90.237
1.4,16.129,9868590.0,-90.213
1.5,16.125,9867380.0,-90.248
1.6,16.127,9867460.0,-90.219
1.7,16.127,9864270.0,-90.22
1.8,16.136,9865140.0,-90.204
1.9,16.122,9869010.0,-90.26
2.0,16.12,9875790.0,-90.221
2.1,16.13,9868790.0,-90.226
2.2,16.127,9865350.0,-90.247
2.3,16.122,9867700.0,-90.245
2.4,16.128,9871280.0,-90.234
2.5,16.118,9865140.0,-90.185
2.6,16.125,9870130.0,-90.215
2.7,16.125,9869910.0,-90.221
2.8,16.128,9870090.0,-90.225
2.9,16.133,9864370.0,-90.213
3.0,16.135,9864700.0,-90.252
