Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.544,10231500.0,-90.232
-1.9,15.545,10232300.0,-90.228
-1.8,15.545,10235400.0,-90.241
-1.7,15.554,10233500.0,-90.239
-1.6,15.548,10235700.0,-90.247
-1.5,15.558,10232700.0,-90.231
-1.4,15.547,10233500.0,-90.229
-1.3,15.552,10231100.0,-90.225
-1.2,15.545,10232200.0,-90.22
-1.1,15.552,10233800.0,-90.262
-1.0,15.541,10232000.0,-90.224
-0.9,15.55,10230000.0,-90.216
-0.8,15.552,10230700.0,-90.219
-0.7,15.547,10231700.0,-90.219
-0.6,15.555,10231300.0,-90.26
-0.5,15.554,10228600.0,-90.242
-0.4,15.56,10229700.0,-90.217
-0.3,15.559,10230600.0,-90.223
-0.2,15.556,10233100.0,-90.224
-0.1,15.555,10230100.0,-90.239
0.0,15.554,10227600.0,-90.251
0.1,15.551,10232700.0,-90.231
0.2,15.55,10230200.0,-90.22
0.3,15.554,10231100.0,-90.237
0.4,15.546,10230700.0,-90.232
0.5,15.552,10227300.0,-90.209
0.6,15.563,10230200.0,-90.229
0.7,15.554,10232200.0,-90.234
0.8,15.549,10228200.0,-90.234
0.9,15.562,10236700.0,-90.22
1.0,15.554,10230800.0,-90.224
1.1,15.545,10232900.0,-90.243
1.2,15.545,10232700.0,-90.227
1.3,15.548,10234100.0,-90.218
1.4,15.548,10236200.0,-90.221
1.5,15.555,10239400.0,-90.235
1.6,15.56,10237700.0,-90.224
1.7,15.555,10234800.0,-90.21
1.8,15.555,10236200.0,-90.197
1.9,15.558,10231400.0,-90.249
2.0,15.551,10235800.0,-90.225
2.1,15.55,10235300.0,-90.215
2.2,15.548,10232300.0,-90.228
2.3,15.548,10234300.0,-90.242
2.4,15.546,10240100.0,-90.241
2.5,15.547,10234300.0,-90.23
2.6,15.554,10238000.0,-90.251
2.7,15.551,10240100.0,-90.243
2.8,15.554,10237600.0,-90.253
2.9,15.544,10231800.0,-90.196
3.0,15.55,10229800.0,-90.246
