Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.24,9800310.0,-89.99
-1.9,16.224,9794080.0,-90.027
-1.8,16.231,9797230.0,-90.008
-1.7,16.234,9797520.0,-90.007
-1.6,16.247,9796510.0,-90.046
-1.5,16.24,9801990.0,-90.06
-1.4,16.241,9802110.0,-89.986
-1.3,16.238,9803280.0,-89.994
-1.2,16.242,9807970.0,-90.006
-1.1,16.239,9799040.0,-89.993
-1.0,16.228,9792690.0,-90.008
-0.9,16.25,9807680.0,-90.043
-0.8,16.248,9806780.0,-90.063
-0.7,16.247,9802350.0,-90.049
-0.6,16.233,9805460.0,-90.025
-0.5,16.243,9805720.0,-89.991
-0.4,16.241,9795940.0,-90.033
-0.3,16.238,9794570.0,-90.017
-0.2,16.235,9795540.0,-90.001
-0.1,16.241,9799280.0,-90.05
0.0,16.252,9804770.0,-90.047
0.1,16.234,9807390.0,-89.996
0.2,16.239,9809240.0,-89.995
0.3,16.239,9810080.0,-90.018
0.4,16.239,9798990.0,-89.995
0.5,16.26,9799660.0,-90.021
0.6,16.237,9802440.0,-90.087
0.7,16.24,9800390.0,-90.076
0.8,16.239,9796900.0,-90.052
0.9,16.238,9805710.0,-90.049
1.0,16.247,9804990.0,-90.025
1.1,16.236,9800580.0,-90.009
1.2,16.238,9805270.0,-90.0
1.3,16.232,9807440.0,-90.026
1.4,16.233,9801400.0,-90.017
1.5,16.241,9804640.0,-90.051
1.6,16.233,9801710.0,-90.048
1.7,16.231,9801230.0,-90.038
1.8,16.234,9799830.0,-90.008
1.9,16.23,9800580.0,-90.043
2.0,16.236,9805290.0,-90.004
2.1,16.238,9800490.0,-90.037
2.2,16.239,9801710.0,-90.025
2.3,16.24,9801620.0,-90.006
2.4,16.232,9799200.0,-90.013
2.5,16.238,9792620.0,-90.009
2.6,16.246,9800980.0,-90.056
2.7,16.245,9796030.0,-90.057
2.8,16.246,9794200.0,-90.037
2.9,16.231,9795900.0,-90.049
3.0,16.232,9801700.0,-90.037
