Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.841,10053500.0,-90.197
-1.9,15.834,10046500.0,-90.25
-1.8,15.842,10048200.0,-90.299
-1.7,15.85,10061700.0,-90.247
-1.6,15.831,10046700.0,-90.257
-1.5,15.841,10057400.0,-90.281
-1.4,15.835,10055400.0,-90.251
-1.3,15.84,10052500.0,-90.237
-1.2,15.86,10047900.0,-90.217
-1.1,15.824,10053400.0,-90.266
-1.0,15.844,10049800.0,-90.27
-0.9,15.83,10053400.0,-90.257
-0.8,15.835,10050400.0,-90.198
-0.7,15.848,10046200.0,-90.187
-0.6,15.829,10055400.0,-90.295
-0.5,15.842,10054300.0,-90.218
-0.4,15.832,10056900.0,-90.291
-0.3,15.84,10051700.0,-90.226
-0.2,15.843,10050700.0,-90.168
-0.1,15.84,10043300.0,-90.27
0.0,15.845,10053700.0,-90.191
0.1,15.841,10051500.0,-90.267
0.2,15.846,10053000.0,-90.249
0.3,15.846,10054200.0,-90.181
0.4,15.831,10043800.0,-90.221
0.5,15.834,10058100.0,-90.209
0.6,15.828,10049500.0,-90.233
0.7,15.841,10055200.0,-90.233
0.8,15.862,10046800.0,-90.234
0.9,15.824,10048700.0,-90.214
1.0,15.835,10050200.0,-90.226
1.1,15.826,10051200.0,-90.197
1.2,15.833,10045100.0,-90.166
1.3,15.85,10042400.0,-90.24
1.4,15.83,10061300.0,-90.237
1.5,15.846,10047200.0,-90.219
1.6,15.826,10059300.0,-90.213
1.7,15.826,10051100.0,-90.151
1.8,15.841,10040800.0,-90.222
1.9,15.836,10061400.0,-90.256
2.0,15.836,10045300.0,-90.195
2.1,15.837,10057700.0,-90.209
2.2,15.838,10052800.0,-90.195
2.3,15.838,10052900.0,-90.237
2.4,15.845,10054000.0,-90.208
2.5,15.846,10050800.0,-90.216
2.6,15.847,10046300.0,-90.228
2.7,15.853,10048000.0,-90.247
2.8,15.843,10056800.0,-90.264
2.9,15.838,10047500.0,-90.243
3.0,15.842,10051000.0,-90.239
