Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.514,10260500.0,-90.21
-1.9,15.508,10266100.0,-90.224
-1.8,15.502,10262000.0,-90.224
-1.7,15.498,10260400.0,-90.234
-1.6,15.51,10262200.0,-90.245
-1.5,15.511,10268900.0,-90.263
-1.4,15.493,10266600.0,-90.191
-1.3,15.498,10268300.0,-90.252
-1.2,15.496,10265300.0,-90.277
-1.1,15.495,10268100.0,-90.254
-1.0,15.505,10270800.0,-90.215
-0.9,15.515,10263700.0,-90.16
-0.8,15.502,10268400.0,-90.176
-0.7,15.494,10272700.0,-90.241
-0.6,15.519,10267300.0,-90.165
-0.5,15.51,10262200.0,-90.185
-0.4,15.496,10251300.0,-90.228
-0.3,15.502,10257500.0,-90.183
-0.2,15.518,10267200.0,-90.152
-0.1,15.507,10253700.0,-90.174
0.0,15.509,10266700.0,-90.242
0.1,15.491,10266200.0,-90.278
0.2,15.493,10262700.0,-90.261
0.3,15.501,10254600.0,-90.223
0.4,15.485,10266400.0,-90.242
0.5,15.517,10266700.0,-90.184
0.6,15.519,10269000.0,-90.188
0.7,15.508,10267800.0,-90.2
0.8,15.499,10265600.0,-90.231
0.9,15.512,10268600.0,-90.194
1.0,15.502,10263500.0,-90.234
1.1,15.505,10265300.0,-90.222
1.2,15.507,10266100.0,-90.222
1.3,15.507,10267800.0,-90.244
1.4,15.503,10266600.0,-90.237
1.5,15.489,10279100.0,-90.234
1.6,15.504,10266300.0,-90.186
1.7,15.491,10270700.0,-90.213
1.8,15.491,10274000.0,-90.243
1.9,15.498,10263000.0,-90.154
2.0,15.501,10257100.0,-90.169
2.1,15.518,10256800.0,-90.284
2.2,15.503,10251800.0,-90.243
2.3,15.489,10255700.0,-90.177
2.4,15.502,10252100.0,-90.251
2.5,15.509,10259600.0,-90.245
2.6,15.506,10272400.0,-90.248
2.7,15.52,10264700.0,-90.278
2.8,15.517,10256700.0,-90.267
2.9,15.516,10271000.0,-90.252
3.0,15.496,10264400.0,-90.223
