Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.385,11888200.0,-90.309
-1.9,13.38,11891200.0,-90.303
-1.8,13.383,11886500.0,-90.298
-1.7,13.383,11886200.0,-90.285
-1.6,13.381,11888900.0,-90.266
-1.5,13.382,11886700.0,-90.272
-1.4,13.385,11888200.0,-90.277
-1.3,13.387,11889900.0,-90.281
-1.2,13.386,11890700.0,-90.279
-1.1,13.38,11892900.0,-90.267
-1.0,13.385,11886300.0,-90.257
-0.9,13.383,11888100.0,-90.252
-0.8,13.379,11889300.0,-90.268
-0.7,13.381,11889900.0,-90.271
-0.6,13.39,11892800.0,-90.261
-0.5,13.381,11893400.0,-90.289
-0.4,13.379,11890800.0,-90.279
-0.3,13.383,11888800.0,-90.269
-0.2,13.381,11892500.0,-90.283
-0.1,13.383,11891500.0,-90.287
0.0,13.387,11894500.0,-90.279
0.1,13.386,11891700.0,-90.285
0.2,13.386,11890300.0,-90.282
0.3,13.388,11892400.0,-90.272
0.4,13.386,11886200.0,-90.275
0.5,13.389,11886400.0,-90.287
0.6,13.39,11893000.0,-90.331
0.7,13.391,11886700.0,-90.293
0.8,13.389,11886800.0,-90.297
0.9,13.384,11885900.0,-90.304
1.0,13.382,11885100.0,-90.288
1.1,13.387,11893100.0,-90.289
1.2,13.391,11886400.0,-90.309
1.3,13.39,11884800.0,-90.313
1.4,13.387,11891100.0,-90.302
1.5,13.388,11882400.0,-90.277
1.6,13.387,11885300.0,-90.295
1.7,13.386,11884200.0,-90.291
1.8,13.384,11885500.0,-90.279
1.9,13.389,11888300.0,-90.286
2.0,13.38,11885300.0,-90.285
2.1,13.381,11889000.0,-90.264
2.2,13.383,11887500.0,-90.267
2.3,13.382,11884900.0,-90.258
2.4,13.39,11888100.0,-90.268
2.5,13.39,11889600.0,-90.294
2.6,13.382,11892900.0,-90.274
2.7,13.384,11892200.0,-90.268
2.8,13.385,11888800.0,-90.273
2.9,13.381,11888800.0,-90.279
3.0,13.383,11891400.0,-90.271
