Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.276,10420200.0,-90.276
-1.9,15.274,10419400.0,-90.222
-1.8,15.276,10422100.0,-90.245
-1.7,15.275,10418700.0,-90.214
-1.6,15.279,10411900.0,-90.268
-1.5,15.272,10417900.0,-90.253
-1.4,15.276,10412700.0,-90.206
-1.3,15.273,10415200.0,-90.202
-1.2,15.272,10415400.0,-90.204
-1.1,15.276,10412400.0,-90.263
-1.0,15.268,10419300.0,-90.258
-0.9,15.276,10414900.0,-90.218
-0.8,15.277,10412100.0,-90.221
-0.7,15.275,10413100.0,-90.217
-0.6,15.283,10412800.0,-90.278
-0.5,15.269,10420100.0,-90.234
-0.4,15.276,10412100.0,-90.243
-0.3,15.275,10412300.0,-90.263
-0.2,15.275,10412000.0,-90.253
-0.1,15.287,10422800.0,-90.237
0.0,15.275,10417100.0,-90.198
0.1,15.279,10414200.0,-90.272
0.2,15.277,10416300.0,-90.272
0.3,15.273,10419000.0,-90.29
0.4,15.283,10421600.0,-90.215
0.5,15.279,10413500.0,-90.222
0.6,15.281,10423200.0,-90.256
0.7,15.28,10424500.0,-90.247
0.8,15.284,10422100.0,-90.246
0.9,15.283,10416600.0,-90.227
1.0,15.275,10415300.0,-90.252
1.1,15.282,10420200.0,-90.226
1.2,15.287,10418900.0,-90.224
1.3,15.283,10417500.0,-90.226
1.4,15.284,10415300.0,-90.269
1.5,15.277,10421600.0,-90.264
1.6,15.278,10415000.0,-90.254
1.7,15.28,10416900.0,-90.232
1.8,15.283,10419900.0,-90.25
1.9,15.278,10416900.0,-90.232
2.0,15.274,10412400.0,-90.247
2.1,15.282,10413300.0,-90.251
2.2,15.284,10411600.0,-90.265
2.3,15.283,10415400.0,-90.269
2.4,15.279,10417800.0,-90.252
2.5,15.276,10413500.0,-90.27
2.6,15.282,10416100.0,-90.247
2.7,15.284,10415600.0,-90.234
2.8,15.286,10414200.0,-90.222
2.9,15.276,10418800.0,-90.246
3.0,15.273,10414900.0,-90.23
