Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.808,10745300.0,-90.251
-1.9,14.815,10746600.0,-90.293
-1.8,14.816,10747500.0,-90.294
-1.7,14.817,10748200.0,-90.272
-1.6,14.803,10740600.0,-90.259
-1.5,14.816,10744900.0,-90.275
-1.4,14.804,10741600.0,-90.259
-1.3,14.807,10737900.0,-90.267
-1.2,14.812,10743100.0,-90.288
-1.1,14.809,10747500.0,-90.273
-1.0,14.806,10743900.0,-90.272
-0.9,14.815,10746900.0,-90.252
-0.8,14.809,10746700.0,-90.227
-0.7,14.805,10746100.0,-90.238
-0.6,14.812,10740100.0,-90.285
-0.5,14.819,10749100.0,-90.251
-0.4,14.815,10743400.0,-90.276
-0.3,14.815,10744200.0,-90.288
-0.2,14.812,10745000.0,-90.293
-0.1,14.809,10741400.0,-90.262
0.0,14.82,10741400.0,-90.291
0.1,14.81,10743600.0,-90.273
0.2,14.813,10745200.0,-90.275
0.3,14.817,10745100.0,-90.254
0.4,14.805,10742800.0,-90.221
0.5,14.808,10739700.0,-90.26
0.6,14.811,10738600.0,-90.254
0.7,14.808,10740700.0,-90.259
0.8,14.815,10746800.0,-90.278
0.9,14.805,10747800.0,-90.244
1.0,14.808,10740900.0,-90.247
1.1,14.808,10750400.0,-90.218
1.2,14.804,10743600.0,-90.236
1.3,14.799,10739600.0,-90.243
1.4,14.817,10751300.0,-90.286
1.5,14.802,10746700.0,-90.242
1.6,14.815,10749700.0,-90.277
1.7,14.812,10750700.0,-90.26
1.8,14.812,10749900.0,-90.24
1.9,14.812,10742100.0,-90.305
2.0,14.816,10750700.0,-90.264
2.1,14.809,10746500.0,-90.271
2.2,14.814,10750400.0,-90.292
2.3,14.814,10747100.0,-90.278
2.4,14.806,10739600.0,-90.276
2.5,14.808,10744300.0,-90.295
2.6,14.814,10743800.0,-90.292
2.7,14.809,10743600.0,-90.3
2.8,14.813,10743700.0,-90.288
2.9,14.812,10740800.0,-90.263
3.0,14.818,10740400.0,-90.249
