Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.273,9774480.0,-90.028
-1.9,16.273,9786600.0,-90.043
-1.8,16.271,9787610.0,-89.992
-1.7,16.272,9786390.0,-89.983
-1.6,16.267,9778190.0,-90.018
-1.5,16.263,9786120.0,-90.031
-1.4,16.269,9779490.0,-90.016
-1.3,16.266,9783540.0,-90.025
-1.2,16.267,9783790.0,-90.038
-1.1,16.263,9783470.0,-89.996
-1.0,16.271,9781080.0,-90.037
-0.9,16.266,9782310.0,-89.998
-0.8,16.26,9783160.0,-90.028
-0.7,16.258,9783740.0,-90.016
-0.6,16.273,9784020.0,-89.997
-0.5,16.267,9783730.0,-89.968
-0.4,16.268,9785400.0,-89.999
-0.3,16.274,9778680.0,-90.009
-0.2,16.278,9778760.0,-90.013
-0.1,16.262,9788420.0,-90.015
0.0,16.267,9791280.0,-90.008
0.1,16.26,9786100.0,-90.04
0.2,16.259,9786690.0,-90.031
0.3,16.266,9788910.0,-89.999
0.4,16.273,9778300.0,-90.002
0.5,16.267,9784350.0,-90.027
0.6,16.28,9785590.0,-89.998
0.7,16.275,9783090.0,-90.015
0.8,16.268,9780600.0,-90.007
0.9,16.269,9786880.0,-90.026
1.0,16.273,9784940.0,-90.002
1.1,16.271,9782710.0,-90.057
1.2,16.273,9784430.0,-90.068
1.3,16.267,9784230.0,-90.047
1.4,16.27,9783090.0,-89.994
1.5,16.268,9776490.0,-90.033
1.6,16.269,9789730.0,-90.005
1.7,16.271,9787340.0,-90.004
1.8,16.276,9785480.0,-90.0
1.9,16.273,9779130.0,-90.037
2.0,16.266,9788380.0,-90.035
2.1,16.264,9775620.0,-89.99
2.2,16.265,9778720.0,-90.0
2.3,16.267,9776310.0,-90.004
2.4,16.271,9785010.0,-90.027
2.5,16.273,9786890.0,-89.992
2.6,16.276,9779030.0,-90.045
2.7,16.269,9782230.0,-90.029
2.8,16.269,9785640.0,-90.021
2.9,16.267,9780650.0,-90.01
3.0,16.275,9779440.0,-89.987
