Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.018,9939390.0,-90.21
-1.9,16.02,9934750.0,-90.18
-1.8,16.022,9930410.0,-90.166
-1.7,16.018,9926730.0,-90.191
-1.6,16.015,9942390.0,-90.227
-1.5,16.016,9934110.0,-90.171
-1.4,16.023,9931330.0,-90.239
-1.3,16.017,9939250.0,-90.208
-1.2,16.019,9942230.0,-90.197
-1.1,16.021,9934300.0,-90.194
-1.0,16.012,9940890.0,-90.227
-0.9,16.014,9933850.0,-90.162
-0.8,16.018,9934580.0,-90.175
-0.7,16.021,9932840.0,-90.204
-0.6,16.012,9940270.0,-90.2
-0.5,16.013,9934990.0,-90.17
-0.4,16.017,9939410.0,-90.211
-0.3,16.018,9942340.0,-90.196
-0.2,16.016,9937940.0,-90.204
-0.1,16.004,9934210.0,-90.219
0.0,16.015,9942950.0,-90.221
0.1,16.001,9939260.0,-90.224
0.2,16.001,9940670.0,-90.22
0.3,16.003,9939100.0,-90.221
0.4,16.02,9935750.0,-90.222
0.5,16.014,9935070.0,-90.235
0.6,16.024,9936290.0,-90.238
0.7,16.027,9939590.0,-90.219
0.8,16.025,9940440.0,-90.2
0.9,16.003,9933240.0,-90.231
1.0,16.024,9939610.0,-90.223
1.1,16.019,9929020.0,-90.221
1.2,16.013,9930790.0,-90.243
1.3,16.01,9936610.0,-90.251
1.4,16.024,9937790.0,-90.178
1.5,16.018,9936130.0,-90.229
1.6,16.018,9934030.0,-90.17
1.7,16.023,9927660.0,-90.192
1.8,16.02,9927690.0,-90.208
1.9,16.02,9937380.0,-90.21
2.0,16.016,9929890.0,-90.177
2.1,16.015,9939090.0,-90.198
2.2,16.018,9938410.0,-90.174
2.3,16.019,9936340.0,-90.183
2.4,16.017,9934420.0,-90.198
2.5,16.019,9938090.0,-90.182
2.6,16.019,9939030.0,-90.217
2.7,16.016,9936780.0,-90.203
2.8,16.014,9933300.0,-90.186
2.9,16.021,9937020.0,-90.195
3.0,16.019,9934160.0,-90.231
