Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.776,10758800.0,-90.253
-1.9,14.778,10763500.0,-90.27
-1.8,14.78,10760000.0,-90.245
-1.7,14.773,10759900.0,-90.228
-1.6,14.783,10766700.0,-90.274
-1.5,14.765,10770200.0,-90.252
-1.4,14.771,10772700.0,-90.196
-1.3,14.78,10774900.0,-90.195
-1.2,14.791,10776300.0,-90.19
-1.1,14.768,10765200.0,-90.21
-1.0,14.778,10771400.0,-90.233
-0.9,14.775,10777100.0,-90.265
-0.8,14.769,10771400.0,-90.265
-0.7,14.767,10772600.0,-90.264
-0.6,14.775,10776800.0,-90.223
-0.5,14.77,10773300.0,-90.219
-0.4,14.771,10768100.0,-90.253
-0.3,14.774,10767500.0,-90.255
-0.2,14.773,10767100.0,-90.239
-0.1,14.772,10772800.0,-90.269
0.0,14.763,10769300.0,-90.234
0.1,14.772,10766400.0,-90.239
0.2,14.779,10767700.0,-90.245
0.3,14.776,10765800.0,-90.215
0.4,14.778,10770100.0,-90.262
0.5,14.782,10772200.0,-90.261
0.6,14.776,10764500.0,-90.213
0.7,14.773,10768000.0,-90.208
0.8,14.772,10767600.0,-90.221
0.9,14.772,10768700.0,-90.266
1.0,14.782,10769600.0,-90.236
1.1,14.773,10766700.0,-90.203
1.2,14.774,10768500.0,-90.218
1.3,14.778,10767100.0,-90.21
1.4,14.773,10773200.0,-90.271
1.5,14.771,10771700.0,-90.26
1.6,14.784,10767900.0,-90.217
1.7,14.786,10767900.0,-90.24
1.8,14.787,10765000.0,-90.26
1.9,14.78,10770400.0,-90.28
2.0,14.771,10767300.0,-90.262
2.1,14.789,10762700.0,-90.269
2.2,14.782,10766700.0,-90.259
2.3,14.78,10766100.0,-90.262
2.4,14.782,10774000.0,-90.242
2.5,14.772,10768200.0,-90.229
2.6,14.767,10771000.0,-90.275
2.7,14.766,10774400.0,-90.27
2.8,14.763,10773400.0,-90.292
2.9,14.782,10770500.0,-90.181
3.0,14.779,10761900.0,-90.244
