Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.21,12039800.0,-90.321
-1.9,13.211,12046800.0,-90.287
-1.8,13.207,12038200.0,-90.305
-1.7,13.205,12042000.0,-90.291
-1.6,13.213,12039300.0,-90.264
-1.5,13.21,12038100.0,-90.306
-1.4,13.21,12043400.0,-90.285
-1.3,13.213,12043000.0,-90.286
-1.2,13.216,12040700.0,-90.293
-1.1,13.213,12041000.0,-90.287
-1.0,13.214,12041800.0,-90.292
-0.9,13.212,12048400.0,-90.29
-0.8,13.209,12048300.0,-90.29
-0.7,13.207,12047400.0,-90.294
-0.6,13.209,12045900.0,-90.287
-0.5,13.217,12046200.0,-90.308
-0.4,13.209,12050800.0,-90.291
-0.3,13.209,12049800.0,-90.287
-0.2,13.21,12051800.0,-90.299
-0.1,13.205,12044300.0,-90.299
0.0,13.206,12042400.0,-90.297
0.1,13.213,12048800.0,-90.296
0.2,13.208,12050500.0,-90.309
0.3,13.207,12051800.0,-90.308
0.4,13.21,12046900.0,-90.3
0.5,13.214,12038300.0,-90.281
0.6,13.208,12052000.0,-90.314
0.7,13.211,12051500.0,-90.317
0.8,13.213,12044900.0,-90.289
0.9,13.214,12047300.0,-90.296
1.0,13.217,12045100.0,-90.32
1.1,13.211,12041200.0,-90.299
1.2,13.212,12045900.0,-90.308
1.3,13.215,12042300.0,-90.281
1.4,13.211,12043000.0,-90.311
1.5,13.209,12046400.0,-90.296
1.6,13.215,12043200.0,-90.316
1.7,13.215,12044100.0,-90.291
1.8,13.217,12039800.0,-90.291
1.9,13.215,12042800.0,-90.309
2.0,13.214,12040800.0,-90.312
2.1,13.214,12042500.0,-90.298
2.2,13.219,12044600.0,-90.294
2.3,13.217,12044300.0,-90.287
2.4,13.215,12038900.0,-90.282
2.5,13.217,12037300.0,-90.31
2.6,13.208,12045300.0,-90.309
2.7,13.209,12044000.0,-90.298
2.8,13.208,12042600.0,-90.29
2.9,13.213,12045200.0,-90.292
3.0,13.213,12045700.0,-90.274
