Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.205,12052800.0,-90.291
-1.9,13.204,12053600.0,-90.296
-1.8,13.201,12054200.0,-90.304
-1.7,13.199,12052900.0,-90.295
-1.6,13.204,12047400.0,-90.303
-1.5,13.198,12048900.0,-90.301
-1.4,13.2,12051600.0,-90.287
-1.3,13.202,12051700.0,-90.277
-1.2,13.2,12052300.0,-90.294
-1.1,13.206,12050800.0,-90.269
-1.0,13.202,12046200.0,-90.293
-0.9,13.197,12053600.0,-90.294
-0.8,13.202,12050500.0,-90.287
-0.7,13.203,12048800.0,-90.276
-0.6,13.203,12049600.0,-90.261
-0.5,13.203,12051800.0,-90.275
-0.4,13.201,12053300.0,-90.277
-0.3,13.206,12051800.0,-90.308
-0.2,13.206,12052200.0,-90.292
-0.1,13.202,12058900.0,-90.299
0.0,13.209,12056900.0,-90.292
0.1,13.204,12057000.0,-90.272
0.2,13.202,12055600.0,-90.292
0.3,13.205,12056400.0,-90.299
0.4,13.209,12056100.0,-90.297
0.5,13.202,12055600.0,-90.309
0.6,13.204,12056300.0,-90.294
0.7,13.208,12055000.0,-90.288
0.8,13.206,12054300.0,-90.281
0.9,13.209,12053200.0,-90.291
1.0,13.205,12052300.0,-90.307
1.1,13.204,12055100.0,-90.298
1.2,13.202,12053200.0,-90.298
1.3,13.204,12052900.0,-90.3
1.4,13.204,12051900.0,-90.293
1.5,13.201,12049300.0,-90.314
1.6,13.2,12050600.0,-90.314
1.7,13.207,12056700.0,-90.323
1.8,13.205,12046900.0,-90.313
1.9,13.201,12054900.0,-90.306
2.0,13.202,12054100.0,-90.296
2.1,13.204,12050200.0,-90.282
2.2,13.205,12051600.0,-90.279
2.3,13.202,12048800.0,-90.288
2.4,13.202,12051500.0,-90.28
2.5,13.199,12052800.0,-90.279
2.6,13.204,12046400.0,-90.284
2.7,13.2,12047000.0,-90.296
2.8,13.199,12046400.0,-90.279
2.9,13.202,12051700.0,-90.299
3.0,13.202,12053700.0,-90.305
