Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,12.734,12499800.0,-90.317
-1.9,12.737,12498600.0,-90.324
-1.8,12.734,12497800.0,-90.305
-1.7,12.731,12494100.0,-90.293
-1.6,12.736,12497400.0,-90.327
-1.5,12.732,12495800.0,-90.297
-1.4,12.729,12494500.0,-90.325
-1.3,12.736,12499000.0,-90.327
-1.2,12.738,12499700.0,-90.305
-1.1,12.735,12497700.0,-90.314
-1.0,12.734,12497900.0,-90.299
-0.9,12.731,12492700.0,-90.288
-0.8,12.733,12493300.0,-90.295
-0.7,12.732,12491600.0,-90.314
-0.6,12.734,12496700.0,-90.311
-0.5,12.734,12491200.0,-90.314
-0.4,12.732,12500100.0,-90.303
-0.3,12.732,12496900.0,-90.288
-0.2,12.739,12497900.0,-90.306
-0.1,12.729,12492600.0,-90.292
0.0,12.735,12496700.0,-90.306
0.1,12.732,12490100.0,-90.299
0.2,12.73,12491100.0,-90.291
0.3,12.732,12493500.0,-90.297
0.4,12.733,12498200.0,-90.272
0.5,12.729,12491600.0,-90.28
0.6,12.732,12493300.0,-90.296
0.7,12.727,12498500.0,-90.288
0.8,12.729,12494200.0,-90.284
0.9,12.733,12501200.0,-90.295
1.0,12.732,12497900.0,-90.278
1.1,12.731,12496400.0,-90.279
1.2,12.727,12494100.0,-90.293
1.3,12.733,12502400.0,-90.309
1.4,12.743,12499700.0,-90.287
1.5,12.734,12498400.0,-90.309
1.6,12.736,12501900.0,-90.276
1.7,12.739,12497300.0,-90.293
1.8,12.735,12497300.0,-90.316
1.9,12.732,12498700.0,-90.296
2.0,12.742,12494100.0,-90.323
2.1,12.738,12501600.0,-90.315
2.2,12.735,12498400.0,-90.308
2.3,12.74,12494500.0,-90.313
2.4,12.735,12496900.0,-90.319
2.5,12.731,12496300.0,-90.304
2.6,12.737,12497400.0,-90.303
2.7,12.74,12493100.0,-90.313
2.8,12.733,12490900.0,-90.325
2.9,12.736,12496800.0,-90.294
3.0,12.734,12496800.0,-90.297
