Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.041,9928090.0,-90.067
-1.9,16.043,9924770.0,-90.024
-1.8,16.035,9924450.0,-90.029
-1.7,16.028,9928660.0,-90.023
-1.6,16.037,9925300.0,-90.026
-1.5,16.03,9918630.0,-90.001
-1.4,16.031,9925620.0,-90.088
-1.3,16.032,9918910.0,-90.077
-1.2,16.035,9918360.0,-90.063
-1.1,16.031,9926480.0,-90.074
-1.0,16.033,9928120.0,-90.066
-0.9,16.029,9929460.0,-89.994
-0.8,16.03,9931530.0,-90.027
-0.7,16.023,9936730.0,-90.063
-0.6,16.03,9934300.0,-89.996
-0.5,16.03,9926710.0,-89.986
-0.4,16.035,9918450.0,-90.038
-0.3,16.036,9918250.0,-90.004
-0.2,16.036,9925000.0,-89.963
-0.1,16.03,9916830.0,-90.062
0.0,16.021,9923820.0,-90.041
0.1,16.023,9935450.0,-90.019
0.2,16.019,9935890.0,-90.055
0.3,16.018,9930180.0,-90.056
0.4,16.025,9931980.0,-90.015
0.5,16.04,9927560.0,-90.023
0.6,16.031,9925550.0,-90.02
0.7,16.033,9926510.0,-90.022
0.8,16.036,9932150.0,-90.015
0.9,16.021,9926300.0,-90.008
1.0,16.027,9932280.0,-90.001
1.1,16.037,9928510.0,-90.068
1.2,16.026,9925350.0,-90.058
1.3,16.019,9926070.0,-90.06
1.4,16.046,9926670.0,-90.027
1.5,16.028,9928980.0,-90.075
1.6,16.021,9925210.0,-90.02
1.7,16.031,9930180.0,-90.032
1.8,16.036,9929880.0,-90.038
1.9,16.021,9933370.0,-90.017
2.0,16.026,9935380.0,-89.997
2.1,16.04,9923540.0,-90.034
2.2,16.036,9924030.0,-90.026
2.3,16.029,9924700.0,-90.026
2.4,16.037,9922130.0,-90.055
2.5,16.024,9926510.0,-90.101
2.6,16.027,9928790.0,-90.015
2.7,16.034,9935100.0,-90.029
2.8,16.041,9933220.0,-90.047
2.9,16.027,9928120.0,-89.998
3.0,16.04,9918380.0,-90.006
