Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.829,10052600.0,-90.228
-1.9,15.829,10047800.0,-90.236
-1.8,15.83,10052900.0,-90.217
-1.7,15.832,10055500.0,-90.202
-1.6,15.823,10048900.0,-90.209
-1.5,15.829,10049000.0,-90.231
-1.4,15.836,10056500.0,-90.266
-1.3,15.832,10053800.0,-90.269
-1.2,15.838,10048900.0,-90.24
-1.1,15.827,10054800.0,-90.268
-1.0,15.832,10060400.0,-90.227
-0.9,15.835,10054100.0,-90.19
-0.8,15.834,10058900.0,-90.194
-0.7,15.834,10058800.0,-90.224
-0.6,15.833,10052700.0,-90.207
-0.5,15.831,10054500.0,-90.202
-0.4,15.83,10052300.0,-90.221
-0.3,15.827,10050600.0,-90.223
-0.2,15.825,10051300.0,-90.204
-0.1,15.832,10052500.0,-90.232
0.0,15.827,10054500.0,-90.211
0.1,15.822,10056100.0,-90.228
0.2,15.818,10056200.0,-90.228
0.3,15.822,10053800.0,-90.228
0.4,15.824,10057400.0,-90.205
0.5,15.823,10051600.0,-90.225
0.6,15.82,10055200.0,-90.229
0.7,15.825,10055800.0,-90.227
0.8,15.826,10058000.0,-90.221
0.9,15.822,10059400.0,-90.237
1.0,15.828,10058000.0,-90.207
1.1,15.827,10051300.0,-90.222
1.2,15.826,10052600.0,-90.221
1.3,15.826,10055400.0,-90.217
1.4,15.826,10050600.0,-90.255
1.5,15.829,10056500.0,-90.272
1.6,15.826,10059300.0,-90.211
1.7,15.828,10056600.0,-90.241
1.8,15.821,10061500.0,-90.251
1.9,15.828,10055100.0,-90.21
2.0,15.822,10055400.0,-90.208
2.1,15.828,10050800.0,-90.256
2.2,15.83,10050400.0,-90.252
2.3,15.833,10047600.0,-90.236
2.4,15.827,10054200.0,-90.253
2.5,15.834,10055600.0,-90.238
2.6,15.833,10048000.0,-90.223
2.7,15.831,10050000.0,-90.22
2.8,15.827,10054600.0,-90.211
2.9,15.828,10048800.0,-90.218
3.0,15.819,10054200.0,-90.241
