Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.732,10106800.0,-90.272
-1.9,15.74,10115100.0,-90.245
-1.8,15.749,10109700.0,-90.269
-1.7,15.746,10108800.0,-90.254
-1.6,15.744,10118400.0,-90.282
-1.5,15.729,10125800.0,-90.271
-1.4,15.745,10113000.0,-90.225
-1.3,15.744,10113400.0,-90.202
-1.2,15.737,10116500.0,-90.192
-1.1,15.721,10101300.0,-90.225
-1.0,15.738,10105400.0,-90.28
-0.9,15.719,10124000.0,-90.221
-0.8,15.716,10124400.0,-90.29
-0.7,15.715,10119900.0,-90.32
-0.6,15.745,10128600.0,-90.168
-0.5,15.735,10117200.0,-90.194
-0.4,15.739,10105000.0,-90.254
-0.3,15.742,10102600.0,-90.208
-0.2,15.741,10108500.0,-90.183
-0.1,15.735,10109000.0,-90.276
0.0,15.727,10117000.0,-90.249
0.1,15.746,10127300.0,-90.218
0.2,15.741,10123900.0,-90.266
0.3,15.737,10118900.0,-90.294
0.4,15.723,10129200.0,-90.215
0.5,15.747,10122000.0,-90.245
0.6,15.727,10107000.0,-90.227
0.7,15.725,10109000.0,-90.201
0.8,15.723,10115800.0,-90.2
0.9,15.744,10112400.0,-90.243
1.0,15.75,10123100.0,-90.245
1.1,15.732,10116900.0,-90.269
1.2,15.736,10109900.0,-90.292
1.3,15.74,10114100.0,-90.258
1.4,15.742,10111600.0,-90.253
1.5,15.744,10105500.0,-90.209
1.6,15.742,10114000.0,-90.258
1.7,15.743,10109500.0,-90.268
1.8,15.744,10107500.0,-90.258
1.9,15.744,10111900.0,-90.236
2.0,15.733,10110700.0,-90.318
2.1,15.742,10118600.0,-90.206
2.2,15.74,10116900.0,-90.263
2.3,15.733,10117000.0,-90.299
2.4,15.74,10121200.0,-90.22
2.5,15.728,10119400.0,-90.157
2.6,15.735,10101800.0,-90.251
2.7,15.737,10100600.0,-90.224
2.8,15.734,10109800.0,-90.178
2.9,15.746,10100900.0,-90.225
3.0,15.75,10108400.0,-90.241
