Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.453,10295500.0,-90.247
-1.9,15.464,10294400.0,-90.253
-1.8,15.459,10292900.0,-90.266
-1.7,15.457,10294800.0,-90.258
-1.6,15.456,10297100.0,-90.243
-1.5,15.465,10290600.0,-90.245
-1.4,15.455,10295000.0,-90.231
-1.3,15.454,10296500.0,-90.236
-1.2,15.454,10294000.0,-90.224
-1.1,15.454,10294300.0,-90.212
-1.0,15.448,10299700.0,-90.207
-0.9,15.458,10292200.0,-90.241
-0.8,15.46,10295600.0,-90.214
-0.7,15.457,10291400.0,-90.207
-0.6,15.462,10292400.0,-90.256
-0.5,15.455,10296200.0,-90.263
-0.4,15.45,10298800.0,-90.201
-0.3,15.445,10299700.0,-90.216
-0.2,15.441,10304500.0,-90.22
-0.1,15.454,10292900.0,-90.203
0.0,15.461,10291700.0,-90.225
0.1,15.453,10300900.0,-90.261
0.2,15.461,10298900.0,-90.263
0.3,15.464,10295400.0,-90.267
0.4,15.446,10303300.0,-90.233
0.5,15.448,10302400.0,-90.221
0.6,15.458,10294100.0,-90.237
0.7,15.453,10295400.0,-90.199
0.8,15.449,10296200.0,-90.199
0.9,15.455,10291700.0,-90.241
1.0,15.454,10296000.0,-90.235
1.1,15.453,10304700.0,-90.229
1.2,15.46,10303000.0,-90.274
1.3,15.462,10300700.0,-90.26
1.4,15.45,10300200.0,-90.223
1.5,15.455,10301600.0,-90.223
1.6,15.467,10292900.0,-90.253
1.7,15.458,10290800.0,-90.242
1.8,15.457,10292200.0,-90.235
1.9,15.468,10300100.0,-90.278
2.0,15.457,10298000.0,-90.261
2.1,15.451,10295000.0,-90.215
2.2,15.45,10298200.0,-90.218
2.3,15.451,10296400.0,-90.228
2.4,15.452,10290900.0,-90.238
2.5,15.454,10292200.0,-90.23
2.6,15.462,10298000.0,-90.254
2.7,15.462,10293400.0,-90.266
2.8,15.466,10294200.0,-90.255
2.9,15.455,10294500.0,-90.219
3.0,15.464,10296300.0,-90.244
