Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.979,10637300.0,-90.239
-1.9,14.98,10638300.0,-90.229
-1.8,14.975,10630700.0,-90.239
-1.7,14.964,10628300.0,-90.237
-1.6,14.974,10635100.0,-90.205
-1.5,14.973,10624300.0,-90.211
-1.4,14.977,10627800.0,-90.213
-1.3,14.975,10629800.0,-90.202
-1.2,14.972,10631400.0,-90.198
-1.1,14.972,10629800.0,-90.207
-1.0,14.964,10634400.0,-90.22
-0.9,14.973,10631900.0,-90.223
-0.8,14.976,10629400.0,-90.231
-0.7,14.969,10625500.0,-90.22
-0.6,14.97,10629300.0,-90.219
-0.5,14.967,10627400.0,-90.21
-0.4,14.979,10632300.0,-90.215
-0.3,14.973,10633300.0,-90.224
-0.2,14.961,10629900.0,-90.223
-0.1,14.971,10630700.0,-90.263
0.0,14.975,10633800.0,-90.253
0.1,14.981,10630800.0,-90.198
0.2,14.977,10634200.0,-90.196
0.3,14.969,10635600.0,-90.214
0.4,14.983,10626000.0,-90.2
0.5,14.978,10625700.0,-90.21
0.6,14.974,10627300.0,-90.268
0.7,14.984,10623900.0,-90.26
0.8,14.982,10620700.0,-90.205
0.9,14.984,10622300.0,-90.25
1.0,14.972,10626000.0,-90.239
1.1,14.974,10630400.0,-90.213
1.2,14.979,10630900.0,-90.232
1.3,14.98,10631100.0,-90.236
1.4,14.979,10636000.0,-90.215
1.5,14.985,10629200.0,-90.218
1.6,14.979,10623400.0,-90.185
1.7,14.982,10625900.0,-90.191
1.8,14.979,10632500.0,-90.202
1.9,14.979,10631600.0,-90.211
2.0,14.976,10630100.0,-90.22
2.1,14.971,10627400.0,-90.194
2.2,14.975,10629100.0,-90.193
2.3,14.98,10629100.0,-90.206
2.4,14.977,10629600.0,-90.207
2.5,14.97,10636900.0,-90.246
2.6,14.972,10630500.0,-90.192
2.7,14.961,10631500.0,-90.231
2.8,14.961,10636000.0,-90.249
2.9,14.966,10632800.0,-90.216
3.0,14.972,10634600.0,-90.2
