Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.396,10339100.0,-90.198
-1.9,15.383,10340600.0,-90.207
-1.8,15.391,10347000.0,-90.208
-1.7,15.397,10350600.0,-90.26
-1.6,15.38,10347100.0,-90.207
-1.5,15.395,10339800.0,-90.235
-1.4,15.396,10341000.0,-90.213
-1.3,15.388,10344300.0,-90.214
-1.2,15.389,10345300.0,-90.255
-1.1,15.394,10346100.0,-90.225
-1.0,15.383,10339200.0,-90.236
-0.9,15.386,10343000.0,-90.229
-0.8,15.387,10340600.0,-90.227
-0.7,15.389,10338600.0,-90.234
-0.6,15.39,10343500.0,-90.275
-0.5,15.403,10339900.0,-90.267
-0.4,15.391,10348800.0,-90.272
-0.3,15.384,10345200.0,-90.294
-0.2,15.39,10338100.0,-90.247
-0.1,15.39,10340700.0,-90.302
0.0,15.378,10349800.0,-90.277
0.1,15.391,10351900.0,-90.231
0.2,15.385,10349000.0,-90.278
0.3,15.386,10343900.0,-90.291
0.4,15.394,10348700.0,-90.255
0.5,15.4,10345300.0,-90.262
0.6,15.399,10339000.0,-90.23
0.7,15.405,10343100.0,-90.253
0.8,15.404,10345700.0,-90.245
0.9,15.399,10345700.0,-90.236
1.0,15.398,10337500.0,-90.24
1.1,15.391,10337700.0,-90.247
1.2,15.396,10340500.0,-90.244
1.3,15.396,10337700.0,-90.241
1.4,15.383,10344400.0,-90.234
1.5,15.396,10346400.0,-90.251
1.6,15.391,10341800.0,-90.201
1.7,15.383,10343500.0,-90.215
1.8,15.388,10345100.0,-90.251
1.9,15.388,10345000.0,-90.246
2.0,15.395,10344200.0,-90.197
2.1,15.386,10334900.0,-90.23
2.2,15.391,10339300.0,-90.194
2.3,15.385,10344100.0,-90.198
2.4,15.389,10337100.0,-90.221
2.5,15.398,10336800.0,-90.229
2.6,15.384,10345100.0,-90.273
2.7,15.392,10341600.0,-90.274
2.8,15.399,10337500.0,-90.245
2.9,15.393,10343400.0,-90.274
3.0,15.391,10344700.0,-90.258
