Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.434,10309700.0,-90.247
-1.9,15.437,10311600.0,-90.223
-1.8,15.432,10310000.0,-90.2
-1.7,15.431,10305600.0,-90.191
-1.6,15.448,10310500.0,-90.266
-1.5,15.438,10311200.0,-90.19
-1.4,15.442,10304900.0,-90.246
-1.3,15.443,10311100.0,-90.246
-1.2,15.449,10312600.0,-90.213
-1.1,15.437,10306100.0,-90.221
-1.0,15.439,10312400.0,-90.232
-0.9,15.44,10304300.0,-90.203
-0.8,15.444,10303100.0,-90.212
-0.7,15.438,10307600.0,-90.216
-0.6,15.435,10305000.0,-90.222
-0.5,15.443,10305700.0,-90.222
-0.4,15.421,10308500.0,-90.187
-0.3,15.426,10309800.0,-90.218
-0.2,15.426,10313300.0,-90.235
-0.1,15.443,10308500.0,-90.202
0.0,15.434,10313600.0,-90.24
0.1,15.442,10313400.0,-90.218
0.2,15.445,10310500.0,-90.205
0.3,15.437,10309000.0,-90.238
0.4,15.43,10316500.0,-90.252
0.5,15.437,10310600.0,-90.219
0.6,15.436,10311500.0,-90.281
0.7,15.437,10313500.0,-90.269
0.8,15.427,10312300.0,-90.251
0.9,15.432,10303500.0,-90.209
1.0,15.435,10310600.0,-90.235
1.1,15.43,10307100.0,-90.213
1.2,15.434,10304300.0,-90.209
1.3,15.435,10301600.0,-90.219
1.4,15.448,10316400.0,-90.258
1.5,15.429,10304500.0,-90.196
1.6,15.44,10308500.0,-90.249
1.7,15.438,10309500.0,-90.236
1.8,15.445,10312400.0,-90.226
1.9,15.439,10308900.0,-90.227
2.0,15.447,10306300.0,-90.263
2.1,15.439,10309000.0,-90.217
2.2,15.439,10306700.0,-90.21
2.3,15.444,10306700.0,-90.195
2.4,15.438,10308500.0,-90.23
2.5,15.433,10304500.0,-90.178
2.6,15.432,10307600.0,-90.231
2.7,15.433,10306100.0,-90.228
2.8,15.44,10309100.0,-90.21
2.9,15.436,10307500.0,-90.206
3.0,15.438,10309700.0,-90.232
