Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.849,10049100.0,-90.233
-1.9,15.849,10050100.0,-90.209
-1.8,15.845,10048200.0,-90.224
-1.7,15.849,10049400.0,-90.233
-1.6,15.833,10044000.0,-90.259
-1.5,15.838,10049200.0,-90.293
-1.4,15.83,10048900.0,-90.225
-1.3,15.828,10045500.0,-90.23
-1.2,15.824,10044300.0,-90.23
-1.1,15.849,10044500.0,-90.235
-1.0,15.848,10052200.0,-90.273
-0.9,15.841,10043700.0,-90.233
-0.8,15.84,10044000.0,-90.222
-0.7,15.847,10045300.0,-90.218
-0.6,15.845,10045900.0,-90.23
-0.5,15.841,10054000.0,-90.282
-0.4,15.853,10047800.0,-90.229
-0.3,15.848,10046100.0,-90.222
-0.2,15.839,10046600.0,-90.23
-0.1,15.831,10050000.0,-90.238
0.0,15.846,10058600.0,-90.25
0.1,15.834,10048400.0,-90.244
0.2,15.829,10047300.0,-90.246
0.3,15.832,10048600.0,-90.239
0.4,15.848,10047500.0,-90.231
0.5,15.837,10052800.0,-90.266
0.6,15.833,10049200.0,-90.231
0.7,15.83,10050200.0,-90.25
0.8,15.835,10047000.0,-90.245
0.9,15.841,10047500.0,-90.247
1.0,15.828,10052500.0,-90.293
1.1,15.849,10048500.0,-90.259
1.2,15.851,10046900.0,-90.264
1.3,15.849,10047600.0,-90.266
1.4,15.831,10048700.0,-90.243
1.5,15.838,10048900.0,-90.292
1.6,15.837,10045000.0,-90.248
1.7,15.839,10044400.0,-90.259
1.8,15.835,10042100.0,-90.259
1.9,15.836,10048100.0,-90.255
2.0,15.847,10052500.0,-90.262
2.1,15.839,10041300.0,-90.251
2.2,15.836,10044700.0,-90.24
2.3,15.838,10046400.0,-90.241
2.4,15.841,10049400.0,-90.231
2.5,15.86,10053900.0,-90.232
2.6,15.835,10045900.0,-90.254
2.7,15.837,10045300.0,-90.244
2.8,15.836,10045500.0,-90.241
2.9,15.85,10044800.0,-90.248
3.0,15.862,10042800.0,-90.203
