Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.392,10339000.0,-90.194
-1.9,15.396,10330800.0,-90.192
-1.8,15.398,10326800.0,-90.234
-1.7,15.402,10327500.0,-90.233
-1.6,15.405,10341800.0,-90.191
-1.5,15.394,10331100.0,-90.188
-1.4,15.399,10336700.0,-90.22
-1.3,15.403,10335000.0,-90.208
-1.2,15.407,10334800.0,-90.207
-1.1,15.394,10333300.0,-90.24
-1.0,15.403,10338200.0,-90.223
-0.9,15.4,10334600.0,-90.212
-0.8,15.395,10336700.0,-90.203
-0.7,15.395,10335500.0,-90.218
-0.6,15.408,10331900.0,-90.218
-0.5,15.409,10331500.0,-90.201
-0.4,15.4,10332800.0,-90.207
-0.3,15.403,10335000.0,-90.208
-0.2,15.405,10335600.0,-90.209
-0.1,15.404,10334800.0,-90.2
0.0,15.396,10336300.0,-90.221
0.1,15.407,10338700.0,-90.191
0.2,15.412,10336900.0,-90.195
0.3,15.404,10334200.0,-90.199
0.4,15.402,10330500.0,-90.203
0.5,15.406,10334400.0,-90.212
0.6,15.398,10333000.0,-90.219
0.7,15.394,10331600.0,-90.244
0.8,15.396,10331600.0,-90.25
0.9,15.402,10340000.0,-90.173
1.0,15.398,10333300.0,-90.183
1.1,15.4,10339700.0,-90.205
1.2,15.397,10333200.0,-90.183
1.3,15.398,10332200.0,-90.184
1.4,15.399,10335100.0,-90.234
1.5,15.401,10342800.0,-90.209
1.6,15.394,10333700.0,-90.21
1.7,15.403,10332400.0,-90.218
1.8,15.405,10334700.0,-90.234
1.9,15.399,10334500.0,-90.213
2.0,15.4,10332400.0,-90.226
2.1,15.395,10341300.0,-90.203
2.2,15.398,10337200.0,-90.209
2.3,15.396,10335300.0,-90.197
2.4,15.405,10332900.0,-90.213
2.5,15.4,10333300.0,-90.205
2.6,15.403,10336100.0,-90.229
2.7,15.407,10336400.0,-90.221
2.8,15.411,10335400.0,-90.204
2.9,15.395,10328700.0,-90.205
3.0,15.399,10329400.0,-90.257
