Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.404,11050300.0,-90.222
-1.9,14.404,11048800.0,-90.229
-1.8,14.404,11049500.0,-90.231
-1.7,14.404,11049900.0,-90.24
-1.6,14.402,11052300.0,-90.207
-1.5,14.411,11055000.0,-90.221
-1.4,14.409,11053200.0,-90.234
-1.3,14.411,11047800.0,-90.227
-1.2,14.409,11049400.0,-90.212
-1.1,14.405,11050100.0,-90.234
-1.0,14.409,11051200.0,-90.221
-0.9,14.41,11048200.0,-90.219
-0.8,14.406,11044500.0,-90.217
-0.7,14.406,11044800.0,-90.217
-0.6,14.405,11050800.0,-90.246
-0.5,14.402,11049800.0,-90.244
-0.4,14.401,11048200.0,-90.243
-0.3,14.405,11049500.0,-90.24
-0.2,14.402,11048600.0,-90.235
-0.1,14.405,11048900.0,-90.216
0.0,14.403,11047200.0,-90.212
0.1,14.404,11052700.0,-90.199
0.2,14.405,11050800.0,-90.211
0.3,14.405,11048600.0,-90.207
0.4,14.407,11043000.0,-90.22
0.5,14.405,11047400.0,-90.237
0.6,14.414,11044000.0,-90.205
0.7,14.411,11044400.0,-90.207
0.8,14.411,11044800.0,-90.215
0.9,14.4,11053700.0,-90.201
1.0,14.403,11044500.0,-90.178
1.1,14.404,11048000.0,-90.215
1.2,14.401,11050400.0,-90.224
1.3,14.4,11053600.0,-90.195
1.4,14.403,11051900.0,-90.203
1.5,14.405,11050100.0,-90.228
1.6,14.397,11048800.0,-90.204
1.7,14.398,11045000.0,-90.19
1.8,14.406,11048800.0,-90.205
1.9,14.408,11052100.0,-90.218
2.0,14.399,11054200.0,-90.202
2.1,14.406,11054600.0,-90.212
2.2,14.404,11050900.0,-90.224
2.3,14.402,11053500.0,-90.216
2.4,14.401,11051500.0,-90.226
2.5,14.412,11050800.0,-90.255
2.6,14.402,11052200.0,-90.231
2.7,14.402,11052200.0,-90.226
2.8,14.407,11049600.0,-90.238
2.9,14.405,11052500.0,-90.227
3.0,14.413,11053600.0,-90.229
