Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.927,9986550.0,-90.221
-1.9,15.93,9985950.0,-90.226
-1.8,15.926,9988140.0,-90.184
-1.7,15.928,9997200.0,-90.182
-1.6,15.928,9987960.0,-90.162
-1.5,15.912,9986800.0,-90.206
-1.4,15.925,9987910.0,-90.263
-1.3,15.929,9985440.0,-90.223
-1.2,15.927,9988580.0,-90.162
-1.1,15.929,9988510.0,-90.232
-1.0,15.935,9992920.0,-90.196
-0.9,15.922,9999020.0,-90.223
-0.8,15.924,9992870.0,-90.225
-0.7,15.93,9991040.0,-90.211
-0.6,15.922,9993950.0,-90.227
-0.5,15.919,9993730.0,-90.174
-0.4,15.915,9996950.0,-90.21
-0.3,15.911,9993330.0,-90.203
-0.2,15.915,9993740.0,-90.185
-0.1,15.916,9992270.0,-90.178
0.0,15.925,9986220.0,-90.195
0.1,15.93,9997360.0,-90.232
0.2,15.932,9989540.0,-90.215
0.3,15.928,9991290.0,-90.183
0.4,15.931,9989290.0,-90.232
0.5,15.92,9990660.0,-90.236
0.6,15.909,10002300.0,-90.235
0.7,15.911,9998580.0,-90.27
0.8,15.919,9990720.0,-90.25
0.9,15.908,9998490.0,-90.261
1.0,15.924,9997340.0,-90.221
1.1,15.928,10001000.0,-90.181
1.2,15.927,10004200.0,-90.229
1.3,15.915,10000700.0,-90.26
1.4,15.93,10003900.0,-90.206
1.5,15.909,9991550.0,-90.236
1.6,15.918,9987650.0,-90.208
1.7,15.927,9990440.0,-90.194
1.8,15.928,9994970.0,-90.212
1.9,15.926,9991060.0,-90.215
2.0,15.937,9999860.0,-90.247
2.1,15.922,9994150.0,-90.216
2.2,15.928,9996010.0,-90.221
2.3,15.931,9996550.0,-90.202
2.4,15.922,9993380.0,-90.215
2.5,15.923,9994130.0,-90.184
2.6,15.917,9991410.0,-90.237
2.7,15.914,9989770.0,-90.189
2.8,15.92,9990900.0,-90.174
2.9,15.914,9987960.0,-90.191
3.0,15.916,9982280.0,-90.214
