Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.652,10870200.0,-90.285
-1.9,14.628,10874300.0,-90.278
-1.8,14.617,10875200.0,-90.278
-1.7,14.618,10866100.0,-90.247
-1.6,14.638,10865000.0,-90.258
-1.5,14.656,10859700.0,-90.34
-1.4,14.633,10868500.0,-90.225
-1.3,14.636,10870600.0,-90.215
-1.2,14.636,10871000.0,-90.248
-1.1,14.639,10868300.0,-90.262
-1.0,14.643,10875100.0,-90.303
-0.9,14.639,10866500.0,-90.292
-0.8,14.644,10865800.0,-90.296
-0.7,14.643,10867700.0,-90.285
-0.6,14.634,10870800.0,-90.232
-0.5,14.631,10867100.0,-90.196
-0.4,14.635,10876500.0,-90.238
-0.3,14.631,10874800.0,-90.238
-0.2,14.633,10869600.0,-90.245
-0.1,14.642,10868200.0,-90.283
0.0,14.653,10857800.0,-90.269
0.1,14.656,10859500.0,-90.259
0.2,14.652,10857100.0,-90.251
0.3,14.636,10860100.0,-90.292
0.4,14.641,10876600.0,-90.245
0.5,14.637,10873500.0,-90.265
0.6,14.632,10875500.0,-90.349
0.7,14.63,10878000.0,-90.334
0.8,14.633,10877500.0,-90.287
0.9,14.662,10850700.0,-90.246
1.0,14.648,10859500.0,-90.303
1.1,14.669,10869800.0,-90.218
1.2,14.673,10870300.0,-90.218
1.3,14.655,10853400.0,-90.192
1.4,14.617,10864300.0,-90.355
1.5,14.641,10871700.0,-90.252
1.6,14.628,10855800.0,-90.311
1.7,14.631,10857800.0,-90.353
1.8,14.632,10859100.0,-90.365
1.9,14.657,10877800.0,-90.2
2.0,14.632,10853600.0,-90.197
2.1,14.639,10884100.0,-90.249
2.2,14.654,10881800.0,-90.22
2.3,14.66,10871700.0,-90.193
2.4,14.637,10859700.0,-90.278
2.5,14.63,10874700.0,-90.333
2.6,14.64,10855500.0,-90.195
2.7,14.637,10861100.0,-90.22
2.8,14.637,10860500.0,-90.287
2.9,14.634,10876900.0,-90.248
3.0,14.659,10872400.0,-90.185
