Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.863,9430980.0,-89.951
-1.9,16.868,9436860.0,-89.97
-1.8,16.871,9431470.0,-89.98
-1.7,16.872,9428610.0,-89.965
-1.6,16.863,9445470.0,-89.937
-1.5,16.855,9437410.0,-89.956
-1.4,16.878,9427340.0,-89.887
-1.3,16.874,9431120.0,-89.866
-1.2,16.872,9435840.0,-89.865
-1.1,16.859,9427550.0,-89.921
-1.0,16.861,9433770.0,-89.902
-0.9,16.874,9440190.0,-89.95
-0.8,16.869,9438870.0,-89.948
-0.7,16.868,9437870.0,-89.95
-0.6,16.859,9438440.0,-89.94
-0.5,16.864,9435080.0,-89.947
-0.4,16.868,9430280.0,-89.917
-0.3,16.868,9428990.0,-89.903
-0.2,16.873,9431980.0,-89.9
-0.1,16.861,9429060.0,-89.915
0.0,16.867,9431700.0,-89.894
0.1,16.874,9440130.0,-89.902
0.2,16.872,9436910.0,-89.923
0.3,16.876,9433650.0,-89.94
0.4,16.866,9437460.0,-89.892
0.5,16.861,9434700.0,-89.945
0.6,16.873,9430970.0,-89.933
0.7,16.874,9430460.0,-89.922
0.8,16.875,9429600.0,-89.897
0.9,16.866,9432160.0,-89.939
1.0,16.866,9427690.0,-89.914
1.1,16.879,9434010.0,-89.895
1.2,16.88,9436550.0,-89.918
1.3,16.877,9439250.0,-89.922
1.4,16.872,9439150.0,-89.887
1.5,16.858,9439710.0,-89.888
1.6,16.873,9436950.0,-89.936
1.7,16.868,9433910.0,-89.916
1.8,16.868,9431710.0,-89.906
1.9,16.874,9438850.0,-89.955
2.0,16.863,9444930.0,-89.941
2.1,16.863,9432470.0,-89.903
2.2,16.859,9435080.0,-89.907
2.3,16.857,9438730.0,-89.909
2.4,16.873,9430190.0,-89.946
2.5,16.875,9430360.0,-89.981
2.6,16.854,9443990.0,-89.905
2.7,16.859,9444000.0,-89.928
2.8,16.864,9442870.0,-89.93
2.9,16.855,9435590.0,-89.868
3.0,16.855,9431260.0,-89.884
