Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.321,9750660.0,-90.004
-1.9,16.33,9752690.0,-90.043
-1.8,16.328,9753120.0,-90.026
-1.7,16.326,9752460.0,-90.01
-1.6,16.32,9758070.0,-90.067
-1.5,16.312,9769510.0,-90.051
-1.4,16.309,9755450.0,-89.974
-1.3,16.304,9760270.0,-89.978
-1.2,16.299,9765590.0,-89.983
-1.1,16.323,9753150.0,-90.008
-1.0,16.303,9757820.0,-90.078
-0.9,16.3,9772250.0,-90.04
-0.8,16.308,9770630.0,-90.057
-0.7,16.306,9769350.0,-90.053
-0.6,16.304,9761070.0,-89.972
-0.5,16.302,9755790.0,-90.014
-0.4,16.311,9762310.0,-90.085
-0.3,16.312,9758060.0,-90.09
-0.2,16.312,9758050.0,-90.098
-0.1,16.302,9770170.0,-90.029
0.0,16.314,9762010.0,-90.026
0.1,16.307,9750580.0,-90.076
0.2,16.299,9750060.0,-90.057
0.3,16.304,9749520.0,-90.09
0.4,16.31,9768880.0,-90.083
0.5,16.294,9761890.0,-90.034
0.6,16.301,9750920.0,-90.058
0.7,16.302,9748230.0,-90.037
0.8,16.303,9749270.0,-90.035
0.9,16.303,9763260.0,-90.117
1.0,16.294,9760680.0,-90.06
1.1,16.313,9747520.0,-90.032
1.2,16.314,9747100.0,-90.043
1.3,16.311,9746980.0,-90.03
1.4,16.311,9759010.0,-90.108
1.5,16.32,9759500.0,-90.059
1.6,16.298,9746780.0,-90.032
1.7,16.3,9748530.0,-90.023
1.8,16.303,9749720.0,-90.004
1.9,16.305,9760470.0,-90.09
2.0,16.323,9757330.0,-90.062
2.1,16.311,9748790.0,-90.016
2.2,16.317,9749050.0,-90.017
2.3,16.316,9749100.0,-90.019
2.4,16.306,9762050.0,-90.089
2.5,16.298,9761830.0,-90.032
2.6,16.32,9748920.0,-90.014
2.7,16.317,9749760.0,-90.026
2.8,16.311,9750870.0,-90.04
2.9,16.317,9769740.0,-90.05
3.0,16.299,9769440.0,-90.011
