Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.908,10014000.0,-90.033
-1.9,15.918,10010300.0,-90.016
-1.8,15.906,10011300.0,-90.003
-1.7,15.896,10011300.0,-90.006
-1.6,15.898,10001000.0,-90.011
-1.5,15.897,10006800.0,-90.037
-1.4,15.892,10011400.0,-90.029
-1.3,15.894,10009900.0,-90.009
-1.2,15.9,10008900.0,-90.021
-1.1,15.905,10001700.0,-90.027
-1.0,15.897,10003400.0,-90.029
-0.9,15.915,10007200.0,-90.027
-0.8,15.911,10007600.0,-90.011
-0.7,15.902,10008200.0,-90.004
-0.6,15.896,9997910.0,-90.015
-0.5,15.913,10002900.0,-90.033
-0.4,15.894,10010200.0,-89.989
-0.3,15.897,10008000.0,-90.013
-0.2,15.896,10009000.0,-90.01
-0.1,15.91,9998740.0,-90.002
0.0,15.894,10005000.0,-90.029
0.1,15.91,10007500.0,-90.023
0.2,15.91,10009900.0,-90.006
0.3,15.907,10010600.0,-90.007
0.4,15.898,10001200.0,-89.986
0.5,15.9,10002800.0,-89.999
0.6,15.898,10011700.0,-90.008
0.7,15.902,10015900.0,-90.007
0.8,15.898,10013500.0,-90.02
0.9,15.899,10004400.0,-89.968
1.0,15.91,10007000.0,-89.996
1.1,15.892,10014400.0,-90.014
1.2,15.89,10016600.0,-90.017
1.3,15.892,10016100.0,-90.02
1.4,15.897,10006600.0,-89.987
1.5,15.894,10008300.0,-90.019
1.6,15.901,10017600.0,-90.035
1.7,15.899,10016000.0,-90.03
1.8,15.9,10016600.0,-90.043
1.9,15.9,10008700.0,-90.014
2.0,15.89,10005800.0,-90.018
2.1,15.896,10016700.0,-90.041
2.2,15.899,10015100.0,-90.043
2.3,15.893,10014400.0,-90.033
2.4,15.907,10002200.0,-90.024
2.5,15.9,10005000.0,-90.039
2.6,15.898,10014300.0,-90.005
2.7,15.902,10013300.0,-89.998
2.8,15.907,10009600.0,-90.008
2.9,15.906,9998430.0,-90.028
3.0,15.916,10003200.0,-90.035
