Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,12.834,12397000.0,-90.324
-1.9,12.833,12400100.0,-90.321
-1.8,12.83,12403900.0,-90.326
-1.7,12.832,12403900.0,-90.319
-1.6,12.831,12399000.0,-90.312
-1.5,12.835,12397000.0,-90.323
-1.4,12.834,12398000.0,-90.335
-1.3,12.834,12395500.0,-90.317
-1.2,12.833,12394400.0,-90.329
-1.1,12.833,12396700.0,-90.308
-1.0,12.833,12394100.0,-90.292
-0.9,12.832,12393300.0,-90.303
-0.8,12.833,12391600.0,-90.31
-0.7,12.833,12397500.0,-90.295
-0.6,12.829,12396500.0,-90.313
-0.5,12.83,12396600.0,-90.302
-0.4,12.833,12395400.0,-90.304
-0.3,12.828,12396800.0,-90.315
-0.2,12.832,12397200.0,-90.291
-0.1,12.842,12396000.0,-90.305
0.0,12.832,12404500.0,-90.306
0.1,12.831,12404300.0,-90.299
0.2,12.836,12402500.0,-90.286
0.3,12.832,12400900.0,-90.307
0.4,12.839,12394600.0,-90.3
0.5,12.84,12397900.0,-90.312
0.6,12.839,12400300.0,-90.304
0.7,12.84,12400200.0,-90.313
0.8,12.839,12400100.0,-90.329
0.9,12.837,12400000.0,-90.307
1.0,12.842,12396800.0,-90.312
1.1,12.84,12399100.0,-90.325
1.2,12.841,12403200.0,-90.317
1.3,12.841,12395900.0,-90.32
1.4,12.834,12404500.0,-90.306
1.5,12.838,12404000.0,-90.309
1.6,12.837,12396300.0,-90.326
1.7,12.84,12398500.0,-90.312
1.8,12.835,12397900.0,-90.318
1.9,12.834,12399400.0,-90.319
2.0,12.834,12402100.0,-90.316
2.1,12.832,12401500.0,-90.303
2.2,12.829,12401300.0,-90.316
2.3,12.835,12397500.0,-90.318
2.4,12.832,12397100.0,-90.326
2.5,12.835,12398400.0,-90.315
2.6,12.832,12397800.0,-90.306
2.7,12.829,12397400.0,-90.308
2.8,12.834,12399900.0,-90.305
2.9,12.835,12395000.0,-90.304
3.0,12.835,12395700.0,-90.325
