Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.508,10964600.0,-90.252
-1.9,14.505,10968100.0,-90.249
-1.8,14.506,10969700.0,-90.254
-1.7,14.504,10964600.0,-90.233
-1.6,14.519,10968800.0,-90.299
-1.5,14.527,10976800.0,-90.338
-1.4,14.533,10963800.0,-90.224
-1.3,14.526,10964800.0,-90.197
-1.2,14.518,10966000.0,-90.204
-1.1,14.504,10961100.0,-90.261
-1.0,14.512,10951400.0,-90.325
-0.9,14.507,10975900.0,-90.265
-0.8,14.505,10978500.0,-90.279
-0.7,14.5,10977500.0,-90.29
-0.6,14.526,10975800.0,-90.249
-0.5,14.521,10966000.0,-90.191
-0.4,14.528,10956800.0,-90.312
-0.3,14.531,10951500.0,-90.328
-0.2,14.528,10952900.0,-90.268
-0.1,14.499,10959800.0,-90.305
0.0,14.512,10972600.0,-90.267
0.1,14.505,10970100.0,-90.184
0.2,14.504,10973600.0,-90.211
0.3,14.503,10979000.0,-90.271
0.4,14.53,10969500.0,-90.175
0.5,14.512,10960800.0,-90.202
0.6,14.503,10953700.0,-90.277
0.7,14.508,10952700.0,-90.269
0.8,14.518,10952100.0,-90.246
0.9,14.519,10966100.0,-90.305
1.0,14.499,10966200.0,-90.278
1.1,14.52,10976400.0,-90.164
1.2,14.521,10981400.0,-90.183
1.3,14.523,10979400.0,-90.246
1.4,14.507,10970800.0,-90.171
1.5,14.506,10970600.0,-90.281
1.6,14.521,10965600.0,-90.284
1.7,14.521,10961700.0,-90.237
1.8,14.516,10960800.0,-90.255
1.9,14.5,10966400.0,-90.248
2.0,14.52,10966800.0,-90.211
2.1,14.515,10974100.0,-90.253
2.2,14.517,10972700.0,-90.27
2.3,14.515,10969600.0,-90.284
2.4,14.509,10972200.0,-90.278
2.5,14.527,10959800.0,-90.322
2.6,14.51,10966700.0,-90.228
2.7,14.513,10964600.0,-90.242
2.8,14.51,10967700.0,-90.288
2.9,14.524,10978800.0,-90.256
3.0,14.531,10979500.0,-90.244
