Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.588,10915700.0,-90.252
-1.9,14.581,10911400.0,-90.222
-1.8,14.588,10910200.0,-90.2
-1.7,14.587,10911400.0,-90.209
-1.6,14.584,10910900.0,-90.247
-1.5,14.588,10916000.0,-90.223
-1.4,14.582,10909300.0,-90.229
-1.3,14.587,10909500.0,-90.241
-1.2,14.589,10916800.0,-90.212
-1.1,14.585,10907000.0,-90.219
-1.0,14.586,10909000.0,-90.247
-0.9,14.588,10910900.0,-90.227
-0.8,14.583,10910400.0,-90.223
-0.7,14.589,10909100.0,-90.248
-0.6,14.583,10916100.0,-90.225
-0.5,14.585,10913400.0,-90.222
-0.4,14.584,10909600.0,-90.227
-0.3,14.585,10914400.0,-90.226
-0.2,14.582,10914700.0,-90.22
-0.1,14.585,10916400.0,-90.225
0.0,14.58,10912800.0,-90.221
0.1,14.589,10909900.0,-90.197
0.2,14.585,10911700.0,-90.223
0.3,14.586,10909900.0,-90.216
0.4,14.588,10920900.0,-90.229
0.5,14.588,10919500.0,-90.206
0.6,14.583,10914100.0,-90.224
0.7,14.582,10914000.0,-90.235
0.8,14.581,10917300.0,-90.245
0.9,14.584,10913900.0,-90.212
1.0,14.577,10913700.0,-90.245
1.1,14.577,10921700.0,-90.241
1.2,14.583,10918100.0,-90.223
1.3,14.584,10920300.0,-90.213
1.4,14.581,10910000.0,-90.252
1.5,14.584,10915500.0,-90.258
1.6,14.581,10911700.0,-90.25
1.7,14.583,10910300.0,-90.269
1.8,14.579,10908200.0,-90.265
1.9,14.593,10915600.0,-90.23
2.0,14.586,10913000.0,-90.204
2.1,14.587,10913600.0,-90.245
2.2,14.591,10910900.0,-90.246
2.3,14.595,10914400.0,-90.24
2.4,14.582,10911800.0,-90.209
2.5,14.585,10909500.0,-90.218
2.6,14.593,10911300.0,-90.204
2.7,14.583,10910400.0,-90.215
2.8,14.584,10909600.0,-90.218
2.9,14.587,10917900.0,-90.224
3.0,14.583,10916500.0,-90.221
