Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.775,10760000.0,-90.252
-1.9,14.779,10759900.0,-90.26
-1.8,14.778,10761000.0,-90.252
-1.7,14.777,10761200.0,-90.249
-1.6,14.79,10761500.0,-90.276
-1.5,14.79,10761800.0,-90.252
-1.4,14.778,10762000.0,-90.261
-1.3,14.778,10764000.0,-90.236
-1.2,14.783,10759800.0,-90.244
-1.1,14.79,10759600.0,-90.258
-1.0,14.792,10764700.0,-90.278
-0.9,14.786,10762900.0,-90.262
-0.8,14.783,10763600.0,-90.249
-0.7,14.78,10765800.0,-90.262
-0.6,14.784,10763400.0,-90.226
-0.5,14.798,10756100.0,-90.217
-0.4,14.788,10756700.0,-90.257
-0.3,14.786,10756600.0,-90.272
-0.2,14.783,10756600.0,-90.269
-0.1,14.784,10762000.0,-90.256
0.0,14.792,10769100.0,-90.252
0.1,14.787,10763200.0,-90.231
0.2,14.793,10765800.0,-90.222
0.3,14.795,10764500.0,-90.239
0.4,14.781,10762500.0,-90.243
0.5,14.786,10760300.0,-90.245
0.6,14.797,10761500.0,-90.28
0.7,14.794,10758000.0,-90.265
0.8,14.791,10757100.0,-90.254
0.9,14.792,10761200.0,-90.286
1.0,14.785,10764200.0,-90.272
1.1,14.79,10767000.0,-90.249
1.2,14.783,10770000.0,-90.264
1.3,14.784,10767300.0,-90.277
1.4,14.792,10767700.0,-90.243
1.5,14.79,10761500.0,-90.273
1.6,14.781,10755100.0,-90.29
1.7,14.782,10756500.0,-90.264
1.8,14.79,10759600.0,-90.254
1.9,14.777,10758400.0,-90.256
2.0,14.788,10760600.0,-90.266
2.1,14.798,10761700.0,-90.291
2.2,14.794,10758800.0,-90.277
2.3,14.786,10755900.0,-90.262
2.4,14.789,10758700.0,-90.266
2.5,14.784,10759200.0,-90.23
2.6,14.779,10759800.0,-90.246
2.7,14.779,10758900.0,-90.249
2.8,14.784,10760800.0,-90.239
2.9,14.785,10759100.0,-90.234
3.0,14.778,10758500.0,-90.24
