Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.365,10366900.0,-90.252
-1.9,15.365,10369400.0,-90.226
-1.8,15.361,10366800.0,-90.234
-1.7,15.354,10363400.0,-90.209
-1.6,15.349,10358100.0,-90.236
-1.5,15.358,10371500.0,-90.251
-1.4,15.343,10363900.0,-90.183
-1.3,15.348,10363000.0,-90.172
-1.2,15.345,10361300.0,-90.199
-1.1,15.366,10366400.0,-90.246
-1.0,15.344,10366800.0,-90.197
-0.9,15.363,10359800.0,-90.233
-0.8,15.367,10359300.0,-90.225
-0.7,15.359,10366700.0,-90.231
-0.6,15.344,10367600.0,-90.216
-0.5,15.353,10354300.0,-90.213
-0.4,15.348,10367700.0,-90.225
-0.3,15.349,10363300.0,-90.238
-0.2,15.352,10364700.0,-90.224
-0.1,15.355,10362800.0,-90.213
0.0,15.359,10364200.0,-90.241
0.1,15.362,10368200.0,-90.214
0.2,15.357,10364000.0,-90.219
0.3,15.359,10364300.0,-90.247
0.4,15.356,10369100.0,-90.231
0.5,15.349,10371000.0,-90.214
0.6,15.352,10365600.0,-90.217
0.7,15.353,10365100.0,-90.218
0.8,15.358,10366500.0,-90.221
0.9,15.355,10362900.0,-90.234
1.0,15.365,10363500.0,-90.233
1.1,15.359,10362000.0,-90.24
1.2,15.354,10360200.0,-90.236
1.3,15.352,10365800.0,-90.251
1.4,15.361,10366300.0,-90.228
1.5,15.356,10361700.0,-90.231
1.6,15.352,10369800.0,-90.234
1.7,15.35,10365700.0,-90.193
1.8,15.353,10369600.0,-90.206
1.9,15.357,10356800.0,-90.24
2.0,15.364,10364300.0,-90.257
2.1,15.369,10357800.0,-90.209
2.2,15.372,10356900.0,-90.214
2.3,15.363,10358400.0,-90.203
2.4,15.338,10367300.0,-90.254
2.5,15.351,10367700.0,-90.192
2.6,15.35,10358400.0,-90.22
2.7,15.349,10359100.0,-90.251
2.8,15.345,10360000.0,-90.267
2.9,15.357,10372700.0,-90.196
3.0,15.355,10357400.0,-90.187
