Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.422,9687410.0,-90.169
-1.9,16.427,9686500.0,-90.176
-1.8,16.425,9689340.0,-90.155
-1.7,16.426,9693620.0,-90.197
-1.6,16.427,9691900.0,-90.174
-1.5,16.421,9693350.0,-90.205
-1.4,16.419,9687550.0,-90.193
-1.3,16.42,9691290.0,-90.186
-1.2,16.415,9693970.0,-90.176
-1.1,16.428,9690340.0,-90.194
-1.0,16.428,9695110.0,-90.198
-0.9,16.417,9693070.0,-90.203
-0.8,16.42,9694410.0,-90.181
-0.7,16.422,9693770.0,-90.208
-0.6,16.42,9694720.0,-90.189
-0.5,16.421,9695580.0,-90.178
-0.4,16.428,9689880.0,-90.205
-0.3,16.431,9692560.0,-90.186
-0.2,16.428,9693730.0,-90.178
-0.1,16.428,9687480.0,-90.184
0.0,16.426,9683920.0,-90.205
0.1,16.415,9691390.0,-90.233
0.2,16.416,9688020.0,-90.254
0.3,16.416,9686310.0,-90.207
0.4,16.409,9691350.0,-90.247
0.5,16.419,9692760.0,-90.224
0.6,16.429,9690230.0,-90.188
0.7,16.429,9698400.0,-90.189
0.8,16.426,9694770.0,-90.199
0.9,16.428,9691760.0,-90.188
1.0,16.417,9692300.0,-90.213
1.1,16.423,9685930.0,-90.225
1.2,16.43,9686090.0,-90.204
1.3,16.425,9689040.0,-90.197
1.4,16.427,9685210.0,-90.231
1.5,16.422,9686640.0,-90.196
1.6,16.418,9692310.0,-90.21
1.7,16.417,9690250.0,-90.206
1.8,16.422,9690390.0,-90.207
1.9,16.427,9688710.0,-90.194
2.0,16.431,9681590.0,-90.236
2.1,16.423,9683520.0,-90.197
2.2,16.435,9688570.0,-90.214
2.3,16.435,9690660.0,-90.204
2.4,16.436,9688120.0,-90.184
2.5,16.43,9692390.0,-90.163
2.6,16.419,9682120.0,-90.204
2.7,16.423,9686680.0,-90.201
2.8,16.429,9684970.0,-90.171
2.9,16.415,9685730.0,-90.199
3.0,16.427,9683240.0,-90.186
