Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.093,12159600.0,-90.293
-1.9,13.092,12159500.0,-90.313
-1.8,13.09,12159100.0,-90.313
-1.7,13.088,12158900.0,-90.304
-1.6,13.08,12164400.0,-90.294
-1.5,13.085,12159800.0,-90.294
-1.4,13.087,12157400.0,-90.315
-1.3,13.086,12159300.0,-90.315
-1.2,13.09,12155700.0,-90.309
-1.1,13.087,12157700.0,-90.306
-1.0,13.085,12161000.0,-90.297
-0.9,13.085,12157100.0,-90.295
-0.8,13.085,12161800.0,-90.296
-0.7,13.083,12159500.0,-90.294
-0.6,13.087,12155800.0,-90.311
-0.5,13.085,12156600.0,-90.297
-0.4,13.088,12155400.0,-90.302
-0.3,13.084,12160100.0,-90.306
-0.2,13.087,12158500.0,-90.302
-0.1,13.086,12158200.0,-90.277
0.0,13.09,12151400.0,-90.28
0.1,13.088,12159000.0,-90.3
0.2,13.091,12157600.0,-90.295
0.3,13.091,12161200.0,-90.292
0.4,13.086,12159700.0,-90.261
0.5,13.092,12156300.0,-90.273
0.6,13.092,12159800.0,-90.291
0.7,13.094,12163200.0,-90.294
0.8,13.091,12162600.0,-90.299
0.9,13.088,12164500.0,-90.304
1.0,13.091,12160100.0,-90.306
1.1,13.09,12160000.0,-90.284
1.2,13.09,12161900.0,-90.276
1.3,13.087,12160200.0,-90.3
1.4,13.088,12159600.0,-90.305
1.5,13.09,12163100.0,-90.31
1.6,13.088,12161600.0,-90.297
1.7,13.087,12163800.0,-90.293
1.8,13.085,12164500.0,-90.303
1.9,13.094,12156900.0,-90.312
2.0,13.09,12162100.0,-90.331
2.1,13.083,12163900.0,-90.303
2.2,13.085,12162100.0,-90.305
2.3,13.087,12161900.0,-90.316
2.4,13.086,12158300.0,-90.312
2.5,13.088,12163000.0,-90.312
2.6,13.084,12159400.0,-90.317
2.7,13.083,12158000.0,-90.326
2.8,13.085,12155200.0,-90.325
2.9,13.085,12157900.0,-90.299
3.0,13.089,12159800.0,-90.296
