Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.344,9742580.0,-90.195
-1.9,16.345,9746520.0,-90.138
-1.8,16.339,9743430.0,-90.141
-1.7,16.334,9738310.0,-90.14
-1.6,16.345,9739690.0,-90.182
-1.5,16.349,9743780.0,-90.134
-1.4,16.345,9741900.0,-90.191
-1.3,16.339,9741550.0,-90.172
-1.2,16.341,9744840.0,-90.158
-1.1,16.338,9741370.0,-90.133
-1.0,16.331,9744560.0,-90.18
-0.9,16.338,9740550.0,-90.166
-0.8,16.338,9745420.0,-90.148
-0.7,16.337,9743190.0,-90.158
-0.6,16.336,9741610.0,-90.18
-0.5,16.341,9740070.0,-90.144
-0.4,16.345,9740100.0,-90.161
-0.3,16.342,9742050.0,-90.178
-0.2,16.336,9743500.0,-90.186
-0.1,16.331,9742090.0,-90.14
0.0,16.335,9746160.0,-90.179
0.1,16.332,9746970.0,-90.15
0.2,16.331,9741040.0,-90.153
0.3,16.332,9737960.0,-90.14
0.4,16.345,9746560.0,-90.197
0.5,16.338,9746020.0,-90.17
0.6,16.343,9742270.0,-90.202
0.7,16.338,9744310.0,-90.191
0.8,16.342,9746510.0,-90.185
0.9,16.336,9739310.0,-90.144
1.0,16.348,9736930.0,-90.175
1.1,16.331,9740420.0,-90.153
1.2,16.331,9740200.0,-90.151
1.3,16.336,9739350.0,-90.149
1.4,16.341,9737510.0,-90.192
1.5,16.338,9743590.0,-90.162
1.6,16.343,9738450.0,-90.189
1.7,16.34,9734910.0,-90.183
1.8,16.344,9735510.0,-90.183
1.9,16.341,9742880.0,-90.154
2.0,16.337,9738440.0,-90.143
2.1,16.34,9739520.0,-90.174
2.2,16.338,9742820.0,-90.177
2.3,16.335,9743290.0,-90.177
2.4,16.343,9741040.0,-90.155
2.5,16.34,9740600.0,-90.191
2.6,16.348,9742030.0,-90.14
2.7,16.333,9741560.0,-90.128
2.8,16.334,9743520.0,-90.138
2.9,16.338,9741410.0,-90.158
3.0,16.343,9748110.0,-90.151
