Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.063,12189700.0,-90.326
-1.9,13.061,12189600.0,-90.34
-1.8,13.063,12187000.0,-90.312
-1.7,13.057,12189000.0,-90.302
-1.6,13.06,12191800.0,-90.295
-1.5,13.056,12191500.0,-90.312
-1.4,13.06,12189100.0,-90.315
-1.3,13.062,12185500.0,-90.307
-1.2,13.064,12183100.0,-90.319
-1.1,13.063,12178400.0,-90.32
-1.0,13.053,12188500.0,-90.309
-0.9,13.053,12190400.0,-90.306
-0.8,13.059,12184500.0,-90.285
-0.7,13.057,12187100.0,-90.279
-0.6,13.057,12186000.0,-90.31
-0.5,13.059,12183100.0,-90.305
-0.4,13.06,12184400.0,-90.315
-0.3,13.057,12188400.0,-90.29
-0.2,13.057,12186400.0,-90.29
-0.1,13.054,12187800.0,-90.291
0.0,13.059,12184600.0,-90.281
0.1,13.056,12189100.0,-90.287
0.2,13.055,12186500.0,-90.287
0.3,13.062,12193000.0,-90.278
0.4,13.051,12192300.0,-90.26
0.5,13.053,12188200.0,-90.273
0.6,13.053,12182400.0,-90.279
0.7,13.054,12189200.0,-90.287
0.8,13.056,12181600.0,-90.299
0.9,13.053,12188200.0,-90.313
1.0,13.051,12192300.0,-90.287
1.1,13.057,12188200.0,-90.279
1.2,13.051,12185200.0,-90.296
1.3,13.05,12192500.0,-90.278
1.4,13.056,12192600.0,-90.302
1.5,13.058,12196100.0,-90.313
1.6,13.054,12192100.0,-90.299
1.7,13.054,12192300.0,-90.302
1.8,13.059,12189700.0,-90.322
1.9,13.056,12185500.0,-90.321
2.0,13.064,12189100.0,-90.324
2.1,13.062,12189500.0,-90.325
2.2,13.06,12186600.0,-90.31
2.3,13.059,12191400.0,-90.297
2.4,13.063,12187300.0,-90.31
2.5,13.067,12185300.0,-90.325
2.6,13.067,12189500.0,-90.338
2.7,13.064,12187000.0,-90.317
2.8,13.056,12184900.0,-90.313
2.9,13.056,12184700.0,-90.272
3.0,13.059,12182500.0,-90.294
