Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.6,9589300.0,-90.013
-1.9,16.604,9585620.0,-90.001
-1.8,16.607,9591450.0,-90.019
-1.7,16.605,9592390.0,-90.019
-1.6,16.593,9591330.0,-90.014
-1.5,16.6,9584370.0,-89.982
-1.4,16.591,9587870.0,-89.994
-1.3,16.585,9586800.0,-90.001
-1.2,16.59,9585500.0,-90.004
-1.1,16.605,9591510.0,-90.026
-1.0,16.591,9591020.0,-90.023
-0.9,16.604,9585760.0,-90.023
-0.8,16.609,9588060.0,-90.008
-0.7,16.604,9590930.0,-90.035
-0.6,16.59,9584460.0,-89.994
-0.5,16.595,9586670.0,-90.023
-0.4,16.594,9586530.0,-89.987
-0.3,16.6,9584760.0,-89.976
-0.2,16.601,9584530.0,-89.969
-0.1,16.599,9584160.0,-90.04
0.0,16.596,9592030.0,-90.0
0.1,16.597,9583260.0,-90.025
0.2,16.601,9583440.0,-90.038
0.3,16.599,9584410.0,-90.034
0.4,16.605,9592890.0,-89.977
0.5,16.598,9588720.0,-89.986
0.6,16.598,9591570.0,-90.014
0.7,16.603,9592540.0,-90.009
0.8,16.606,9592610.0,-90.005
0.9,16.6,9587370.0,-89.957
1.0,16.602,9584530.0,-90.004
1.1,16.601,9591410.0,-89.982
1.2,16.597,9593170.0,-89.977
1.3,16.591,9590840.0,-89.964
1.4,16.606,9584830.0,-90.022
1.5,16.597,9591710.0,-90.036
1.6,16.606,9588110.0,-89.959
1.7,16.608,9587310.0,-89.965
1.8,16.606,9585810.0,-89.964
1.9,16.594,9589470.0,-90.031
2.0,16.593,9594800.0,-90.022
2.1,16.598,9586390.0,-90.008
2.2,16.595,9582710.0,-90.029
2.3,16.587,9586200.0,-90.017
2.4,16.602,9593130.0,-90.043
2.5,16.593,9593440.0,-89.978
2.6,16.601,9587280.0,-90.019
2.7,16.603,9585540.0,-90.046
2.8,16.593,9585500.0,-90.036
2.9,16.596,9590350.0,-90.014
3.0,16.602,9591610.0,-89.979
