Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.688,9538200.0,-89.968
-1.9,16.68,9542290.0,-89.997
-1.8,16.684,9542130.0,-89.993
-1.7,16.677,9540670.0,-89.971
-1.6,16.682,9541420.0,-89.99
-1.5,16.679,9538970.0,-89.993
-1.4,16.671,9542490.0,-89.955
-1.3,16.67,9542360.0,-89.957
-1.2,16.671,9543280.0,-89.949
-1.1,16.688,9539780.0,-89.982
-1.0,16.677,9540030.0,-89.955
-0.9,16.663,9543640.0,-89.964
-0.8,16.666,9545350.0,-89.966
-0.7,16.667,9545190.0,-89.969
-0.6,16.685,9544410.0,-89.961
-0.5,16.678,9546370.0,-89.939
-0.4,16.665,9540880.0,-89.995
-0.3,16.667,9544680.0,-89.991
-0.2,16.673,9542190.0,-89.991
-0.1,16.677,9548040.0,-89.97
0.0,16.675,9550930.0,-89.964
0.1,16.674,9544350.0,-89.979
0.2,16.678,9545580.0,-89.982
0.3,16.677,9545340.0,-89.979
0.4,16.671,9545510.0,-89.992
0.5,16.679,9546580.0,-90.02
0.6,16.678,9546490.0,-89.967
0.7,16.677,9548880.0,-89.965
0.8,16.683,9545660.0,-89.973
0.9,16.67,9544690.0,-90.003
1.0,16.677,9539570.0,-90.002
1.1,16.688,9542270.0,-89.973
1.2,16.687,9541820.0,-89.974
1.3,16.687,9543040.0,-89.987
1.4,16.668,9543340.0,-89.981
1.5,16.681,9537640.0,-89.987
1.6,16.688,9544320.0,-89.981
1.7,16.688,9543250.0,-89.985
1.8,16.69,9543450.0,-89.997
1.9,16.673,9544130.0,-89.961
2.0,16.682,9535390.0,-89.949
2.1,16.687,9540020.0,-90.001
2.2,16.684,9539700.0,-89.998
2.3,16.684,9540710.0,-89.999
2.4,16.677,9544880.0,-89.958
2.5,16.682,9541610.0,-89.949
2.6,16.677,9542230.0,-89.996
2.7,16.672,9541340.0,-89.993
2.8,16.675,9542780.0,-89.998
2.9,16.682,9546460.0,-89.97
3.0,16.679,9545040.0,-89.941
