Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.343,11936800.0,-90.297
-1.9,13.337,11931900.0,-90.295
-1.8,13.333,11935300.0,-90.29
-1.7,13.339,11935700.0,-90.291
-1.6,13.336,11931900.0,-90.298
-1.5,13.337,11932600.0,-90.303
-1.4,13.335,11934800.0,-90.312
-1.3,13.337,11934300.0,-90.287
-1.2,13.335,11931900.0,-90.301
-1.1,13.336,11928100.0,-90.289
-1.0,13.335,11930500.0,-90.316
-0.9,13.334,11935600.0,-90.306
-0.8,13.332,11932300.0,-90.311
-0.7,13.33,11933100.0,-90.315
-0.6,13.335,11934600.0,-90.288
-0.5,13.336,11930800.0,-90.291
-0.4,13.334,11933500.0,-90.278
-0.3,13.338,11933300.0,-90.287
-0.2,13.337,11934700.0,-90.292
-0.1,13.338,11937300.0,-90.262
0.0,13.335,11929700.0,-90.286
0.1,13.335,11931500.0,-90.282
0.2,13.342,11932700.0,-90.26
0.3,13.338,11933700.0,-90.261
0.4,13.338,11936300.0,-90.261
0.5,13.336,11935900.0,-90.276
0.6,13.337,11936100.0,-90.27
0.7,13.337,11937800.0,-90.273
0.8,13.34,11937100.0,-90.277
0.9,13.339,11936600.0,-90.279
1.0,13.329,11941200.0,-90.275
1.1,13.336,11937700.0,-90.286
1.2,13.337,11938500.0,-90.281
1.3,13.335,11935900.0,-90.27
1.4,13.343,11933700.0,-90.284
1.5,13.338,11936200.0,-90.314
1.6,13.338,11938200.0,-90.305
1.7,13.339,11936800.0,-90.307
1.8,13.332,11934300.0,-90.311
1.9,13.337,11938000.0,-90.287
2.0,13.341,11932500.0,-90.283
2.1,13.345,11926100.0,-90.294
2.2,13.337,11927700.0,-90.302
2.3,13.338,11927600.0,-90.289
2.4,13.337,11928900.0,-90.301
2.5,13.342,11930000.0,-90.293
2.6,13.343,11931400.0,-90.296
2.7,13.341,11935000.0,-90.298
2.8,13.341,11936900.0,-90.3
2.9,13.333,11933800.0,-90.282
3.0,13.334,11932300.0,-90.297
