Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.661,9566810.0,-90.164
-1.9,16.661,9560230.0,-90.179
-1.8,16.662,9556750.0,-90.166
-1.7,16.661,9558590.0,-90.174
-1.6,16.665,9564330.0,-90.18
-1.5,16.663,9561710.0,-90.166
-1.4,16.66,9557470.0,-90.2
-1.3,16.662,9561160.0,-90.179
-1.2,16.664,9563220.0,-90.179
-1.1,16.658,9559150.0,-90.148
-1.0,16.661,9561030.0,-90.17
-0.9,16.668,9565380.0,-90.148
-0.8,16.667,9561760.0,-90.137
-0.7,16.666,9557940.0,-90.138
-0.6,16.653,9561570.0,-90.196
-0.5,16.657,9566560.0,-90.171
-0.4,16.659,9561820.0,-90.203
-0.3,16.651,9559250.0,-90.209
-0.2,16.649,9564080.0,-90.201
-0.1,16.652,9562900.0,-90.124
0.0,16.658,9563530.0,-90.176
0.1,16.648,9571400.0,-90.164
0.2,16.648,9567030.0,-90.138
0.3,16.649,9562510.0,-90.143
0.4,16.661,9561400.0,-90.18
0.5,16.652,9573060.0,-90.148
0.6,16.654,9564900.0,-90.173
0.7,16.656,9563830.0,-90.193
0.8,16.657,9563780.0,-90.191
0.9,16.654,9572190.0,-90.167
1.0,16.651,9564810.0,-90.147
1.1,16.662,9576120.0,-90.206
1.2,16.663,9573490.0,-90.185
1.3,16.653,9570780.0,-90.151
1.4,16.644,9570970.0,-90.182
1.5,16.66,9576110.0,-90.186
1.6,16.644,9572680.0,-90.189
1.7,16.646,9570850.0,-90.183
1.8,16.645,9571250.0,-90.183
1.9,16.662,9571550.0,-90.178
2.0,16.652,9568270.0,-90.179
2.1,16.649,9572220.0,-90.194
2.2,16.651,9567810.0,-90.191
2.3,16.658,9572380.0,-90.194
2.4,16.649,9572340.0,-90.196
2.5,16.642,9572600.0,-90.2
2.6,16.65,9572470.0,-90.159
2.7,16.649,9569490.0,-90.177
2.8,16.648,9565020.0,-90.199
2.9,16.646,9579490.0,-90.194
3.0,16.66,9573900.0,-90.169
