Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.041,10579800.0,-90.201
-1.9,15.043,10579500.0,-90.196
-1.8,15.041,10576600.0,-90.189
-1.7,15.045,10578600.0,-90.197
-1.6,15.037,10577400.0,-90.217
-1.5,15.037,10577900.0,-90.194
-1.4,15.044,10581300.0,-90.207
-1.3,15.043,10580100.0,-90.215
-1.2,15.043,10583900.0,-90.215
-1.1,15.033,10577100.0,-90.19
-1.0,15.039,10585500.0,-90.183
-0.9,15.044,10581200.0,-90.204
-0.8,15.05,10581500.0,-90.196
-0.7,15.045,10579800.0,-90.18
-0.6,15.039,10582300.0,-90.212
-0.5,15.05,10585300.0,-90.216
-0.4,15.049,10580800.0,-90.195
-0.3,15.052,10578300.0,-90.198
-0.2,15.049,10584300.0,-90.213
-0.1,15.041,10581800.0,-90.192
0.0,15.044,10579400.0,-90.215
0.1,15.048,10587700.0,-90.198
0.2,15.045,10586200.0,-90.207
0.3,15.047,10586600.0,-90.21
0.4,15.043,10583700.0,-90.193
0.5,15.049,10582400.0,-90.191
0.6,15.045,10583700.0,-90.224
0.7,15.045,10580900.0,-90.22
0.8,15.045,10580200.0,-90.218
0.9,15.045,10582300.0,-90.231
1.0,15.047,10585600.0,-90.198
1.1,15.043,10580600.0,-90.229
1.2,15.039,10581000.0,-90.233
1.3,15.04,10580200.0,-90.224
1.4,15.045,10580700.0,-90.239
1.5,15.044,10584900.0,-90.23
1.6,15.042,10577500.0,-90.188
1.7,15.036,10581800.0,-90.206
1.8,15.039,10583100.0,-90.186
1.9,15.041,10574000.0,-90.222
2.0,15.045,10576100.0,-90.231
2.1,15.043,10582200.0,-90.195
2.2,15.038,10581900.0,-90.203
2.3,15.041,10584700.0,-90.184
2.4,15.038,10581200.0,-90.184
2.5,15.044,10575400.0,-90.194
2.6,15.037,10582000.0,-90.209
2.7,15.034,10582600.0,-90.224
2.8,15.034,10582900.0,-90.229
2.9,15.037,10584700.0,-90.185
3.0,15.038,10582100.0,-90.186
